,ID,Room,UserID,GameName,GameColor,ObjID,CityID,Army,ObjName,ObjDataID,ObjSup,ObjSon,ObjSonNum,ObjSpace,ObjFlag,ObjPos,ObjIco,ObjIcon,ObjType,ObjRot,ObjStep,ObjStepMax,ObjPass,ObjBlood,ObjBlood2,ObjKeep,ObjSee,ObjHide,ObjAim,ObjValue,ObjValue2,ObjTime,ObjDate,ObjMoney,ObjRound,ObjAttack,ObjRadar,ObjRes,ObjRes2,Slope,A0,B0,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,F0,F1,F2,F3,R1,R2,R3,R4,R5,S1,S2,S3,S4,S5,Wz,Title,WARID
569,227,29,128,linhuayuhao0726,RED,15687,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,300,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15686,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室9,201862101238
570,228,29,128,linhuayuhao0726,RED,15689,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15688,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室9,201862101238
571,241,29,95,wududu0,BLUE,15681,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15680,2,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室9,201862101238
572,242,29,95,wududu0,BLUE,15683,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15682,2,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室9,201862101238
573,243,24,36,jinzhengyuan0,RED,15712,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15711,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室4,201862101446
574,244,24,36,jinzhengyuan0,RED,15714,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15713,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室4,201862101446
575,278,40,100,ling,RED,15750,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,15749,5,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,201862101537
576,2097,4,269,wwww,RED,21583,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21582,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室4,201861205948
577,1873,14,254,021916,RED,20704,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,20703,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室14,20186120824
578,1874,14,254,021916,RED,20702,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,20701,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室14,20186120824
579,1880,14,255,mcc11111,BLUE,20696,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,20695,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室14,20186120824
580,760,22,515,d1,RED,18697,0,124,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,60,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,18696,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,2018612103152
581,761,22,515,d1,RED,18695,0,123,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,60,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,18694,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,2018612103152
582,762,22,515,d1,BLUE,18701,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,120,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,18700,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,2018612103152
583,763,22,515,d1,BLUE,18703,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,2,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,18702,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,2018612103152
584,2104,15,54,XB1,RED,21654,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,300,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21653,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室15,20186121134
585,2148,18,259,guoxuyang,BLUE,21809,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21808,2,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,201861211412
586,2149,18,259,guoxuyang,BLUE,21811,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,300,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21810,2,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,201861211412
587,2170,17,268,zhouzhigang,BLUE,21905,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,1,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21904,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室17,20186121231
588,2182,5,165,ap123,RED,22018,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22017,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,20186121308
589,2187,5,279,libowu0,BLUE,22014,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22013,2,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,20186121308
590,2198,5,279,libowu0,BLUE,22012,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,60,3,3,0,0,3,0,80083,0,0,4,0,0,2018-06-01 21:11:13,22011,8,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,20186121308
591,2108,11,116,zxcvbnm,RED,21666,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21665,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室11,2018612132
592,2109,11,116,zxcvbnm,RED,21664,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21663,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室11,2018612132
593,2113,11,201,jiangpeng,BLUE,21660,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21659,2,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室11,2018612132
594,2115,11,201,jiangpeng,BLUE,21658,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,60,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21657,2,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室11,2018612132
595,2192,11,202,jiangdefeng,RED,22060,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22059,1,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室11,201861213839
596,2193,11,202,jiangdefeng,RED,22062,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,240,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22061,1,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室11,201861213839
597,2194,11,201,jiangpeng,BLUE,22054,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,300,3,3,0,1,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22053,2,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室11,201861213839
598,2190,1,93,YANGZE,BLUE,22071,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22070,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室1,201861213945
599,2205,3,223,ldl,RED,22142,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22141,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室3,201861214150
600,2206,3,223,ldl,RED,22144,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22143,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室3,201861214150
601,2209,16,223,ldl,RED,22129,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,60,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22128,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室16,20186121470
602,2210,16,223,ldl,RED,22131,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22130,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室16,20186121470
603,2124,1,71,fang,RED,21731,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,120,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21730,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室1,20186121713
604,764,41,517,16,BLUE,18733,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,18732,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室1,201861221203
605,765,41,517,16,BLUE,18731,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,18730,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室1,201861221203
606,2096,8,112,song,BLUE,21614,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21613,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,20186122425
607,2098,8,112,song,BLUE,21616,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,21615,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室8,20186122425
608,2245,10,201,jiangpeng,RED,22091,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22090,17,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室10,20186122475
609,2243,7,288,文,BLUE,22334,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22333,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室7,201861231239
610,2244,7,288,文,BLUE,22336,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,22335,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室7,201861231239
611,812,50,492,wuguang0,RED,19143,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,19142,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室10,201861520211
612,813,50,492,wuguang0,RED,19145,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,19144,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室10,201861520211
613,814,50,479,zcrzw,BLUE,19139,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,19138,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室10,201861520211
614,815,50,479,zcrzw,BLUE,19137,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,300,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,19136,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室10,201861520211
615,819,50,528,2000,BLUE,19151,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,60,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,19150,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室10,2018615222024
616,854,43,531,CXM1997,RED,19026,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,19025,3,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室3,2018616115755
617,855,43,531,CXM1997,RED,19028,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,120,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,19027,3,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室3,2018616115755
618,856,44,534,1996,BLUE,19069,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,240,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,19068,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室4,201861611945
619,867,42,535,ZHAO赵,BLUE,19369,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,19368,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,2018616183249
620,826,46,529,zcrzw1,RED,19206,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,19205,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室6,201861691024
621,827,46,529,zcrzw1,RED,19208,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,19207,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室6,201861691024
622,1270,5,85,lijiajin,BLUE,18193,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,18192,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,20186174229
623,1178,18,118,haoshuai1,RED,17864,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,17863,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,20186181016
624,1179,18,118,haoshuai1,RED,17862,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,17861,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,20186181016
625,1192,18,118,haoshuai1,BLUE,17856,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,17855,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,20186181016
626,1193,18,118,haoshuai1,BLUE,17858,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,17857,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,20186181016
627,1283,20,183,jc,RED,18250,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,300,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,18249,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,2018618141
628,3044,21,404,xbx,RED,25684,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,25683,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室1,201862143529
629,3060,21,354,yanzhimin,BLUE,25678,0,122,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,300,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,25677,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室1,201862143529
630,3062,21,354,yanzhimin,BLUE,25676,0,121,步兵小队,6,0,,0,0,BLUE,0,BIA-98,BIA98,1,0,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,25675,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室1,201862143529
631,3054,34,417,caijunxiong0,RED,25731,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,0,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,25730,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室14,20186214356
632,3059,25,327,fyx001002003,RED,25448,0,121,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,180,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,25447,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,20186214382
633,3061,25,327,fyx001002003,RED,25450,0,122,步兵小队,1,0,,0,0,RED,0,PLA-98,PLA98,1,60,3,3,0,3,3,0,0,0,0,4,0,0,1900-01-01 00:00:00,25449,0,0,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室5,20186214382
