ID,Title,Flag,Num,Num2,Exe,UserID,ObjStepMax,Time1,Expired,Ditu,Moban,ScoreID,RoundTime,WaitTime,ShootTime,FireTime,AllTime,IsOK,MapID,Red,Blue,FirstColor,GridPX,GridMeter,mapY,mapX,GmapdiffX,MapDiffX,GmapZoom,WmapZoom,EleLow,EleDiv,CssFile,JmColor,JmResult,LogBak
26,推演室6,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:20:20,2018-06-02 10:50:20,83,1001,80048,90,10,30,10,30,1,201862105021,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:20:04,2018-06-02 10:50:04,83,1001,80048,90,10,30,10,30,1,20186210505,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
34,推演室14,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:22:11,2018-06-02 10:52:11,83,1001,80048,90,10,30,10,30,1,201862105211,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
39,推演室19,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:22:10,2018-06-02 10:52:10,83,1001,80048,90,10,30,10,30,1,201862105211,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
38,推演室18,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:22:31,2018-06-02 10:52:31,83,1001,80048,90,10,30,10,30,1,201862105232,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
29,推演室9,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:22:34,2018-06-02 10:52:34,83,1001,80048,90,10,30,10,30,1,201862105235,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
37,推演室17,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:22:39,2018-06-02 10:52:39,83,1001,80048,90,10,30,10,30,1,201862105241,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
25,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:22:51,2018-06-02 10:52:51,83,1001,80048,90,10,30,10,30,1,201862105251,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,RED,{},1
30,推演室10,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:22:51,2018-06-02 10:52:51,83,1001,80048,90,10,30,10,30,1,201862105252,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
27,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:23:48,2018-06-02 10:53:48,83,1001,80048,90,10,30,10,30,1,201862105349,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
22,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:24:43,2018-06-02 10:54:43,83,1001,80048,90,10,30,10,30,1,201862105444,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
21,推演室1,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:24:07,2018-06-02 10:54:07,83,1001,80048,90,10,30,10,30,1,20186210548,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
27,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
26,推演室6,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:26:52,2018-06-02 10:56:52,83,1001,80048,90,10,30,10,30,1,201862105654,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
33,推演室13,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:27:04,2018-06-02 10:57:04,83,1001,80048,90,10,30,10,30,1,20186210574,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
36,推演室16,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:27:03,2018-06-02 10:57:03,83,1001,80048,90,10,30,10,30,1,20186210574,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
34,推演室14,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:28:17,2018-06-02 10:58:17,83,1001,80048,90,10,30,10,30,1,201862105818,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
21,推演室1,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:29:32,2018-06-02 10:59:32,83,1001,80048,90,10,30,10,30,1,201862105933,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
32,推演室12,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:38:28,2018-06-02 10:08:28,83,1001,80048,90,10,30,10,30,1,20186210829,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
35,推演室15,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 09:39:38,2018-06-02 10:09:38,83,1001,80048,90,10,30,10,30,1,20186210939,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
32,推演室12,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:30:22,2018-06-02 11:00:22,83,1001,80048,90,10,30,10,30,1,20186211023,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
22,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:30:39,2018-06-02 11:00:39,83,1001,80048,90,10,30,10,30,1,20186211040,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:30:57,2018-06-02 11:00:57,83,1001,80048,90,10,30,10,30,1,20186211058,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
31,推演室11,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:46:38,2018-06-02 11:16:38,83,1001,80048,90,10,30,10,30,1,201862111640,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
30,推演室10,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
38,推演室18,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:54:14,2018-06-02 11:24:14,83,1001,80048,90,10,30,10,30,1,201862112416,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
23,推演室3,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:54:57,2018-06-02 11:24:57,83,1001,80048,90,10,30,10,30,1,201862112456,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
23,推演室3,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:55:19,2018-06-02 11:25:19,83,1001,80048,90,10,30,10,30,1,201862112520,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
24,推演室4,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:55:27,2018-06-02 11:25:27,83,1001,80048,90,10,30,10,30,1,201862112529,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
37,推演室17,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:56:16,2018-06-02 11:26:16,83,1001,80048,90,10,30,10,30,1,201862112616,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
39,推演室19,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:56:33,2018-06-02 11:26:33,83,1001,80048,90,10,30,10,30,1,201862112634,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:56:34,2018-06-02 11:26:34,83,1001,80048,90,10,30,10,30,1,201862112635,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
24,推演室4,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:56:47,2018-06-02 11:26:47,83,1001,80048,90,10,30,10,30,1,201862112648,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
33,推演室13,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:57:47,2018-06-02 11:27:47,83,1001,80048,90,10,30,10,30,1,201862112745,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
22,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:57:48,2018-06-02 11:27:48,83,1001,80048,90,10,30,10,30,1,201862112749,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
38,推演室18,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:57:52,2018-06-02 11:27:52,83,1001,80048,90,10,30,10,30,1,201862112753,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
27,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:59:18,2018-06-02 11:29:18,83,1001,80048,90,10,30,10,30,1,201862112919,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
34,推演室14,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:59:05,2018-06-02 11:29:05,83,1001,80048,90,10,30,10,30,1,20186211296,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:00:19,2018-06-02 11:30:19,83,1001,80048,90,10,30,10,30,1,201862113021,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
25,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:00:45,2018-06-02 11:30:45,83,1001,80048,90,10,30,10,30,1,201862113046,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
30,推演室10,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:01:15,2018-06-02 11:31:15,83,1001,80048,90,10,30,10,30,1,201862113116,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
26,推演室6,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:01:02,2018-06-02 11:31:02,83,1001,80048,90,10,30,10,30,1,20186211313,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:02:24,2018-06-02 11:32:24,83,1001,80048,90,10,30,10,30,1,201862113224,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:03:01,2018-06-02 11:33:01,83,1001,80048,90,10,30,10,30,1,20186211331,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
21,推演室1,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:03:15,2018-06-02 11:33:15,83,1001,80048,90,10,30,10,30,1,201862113316,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
33,推演室13,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
39,推演室19,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
37,推演室17,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:06:41,2018-06-02 11:36:41,83,1001,80048,90,10,30,10,30,1,201862113642,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
22,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:06:45,2018-06-02 11:36:45,83,1001,80048,90,10,30,10,30,1,201862113646,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
32,推演室12,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
38,推演室18,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:07:55,2018-06-02 11:37:55,83,1001,80048,90,10,30,10,30,1,201862113755,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
21,推演室1,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:08:08,2018-06-02 11:38:08,83,1001,80048,90,10,30,10,30,1,20186211389,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
29,推演室9,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:10:36,2018-06-02 11:40:36,83,1001,80048,90,10,30,10,30,1,201862114038,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
26,推演室6,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:14:12,2018-06-02 11:44:12,83,1001,80048,90,10,30,10,30,1,201862114413,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
37,推演室17,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:34:49,2018-06-02 11:04:49,83,1001,80048,90,10,30,10,30,1,20186211450,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
25,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:15:16,2018-06-02 11:45:16,83,1001,80048,90,10,30,10,30,1,201862114516,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
30,推演室10,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:19:26,2018-06-02 11:49:26,83,1001,80048,90,10,30,10,30,1,201862114927,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
25,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
38,推演室18,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:26:18,2018-06-02 11:56:18,83,1001,80048,90,10,30,10,30,1,201862115619,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
23,推演室3,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:27:25,2018-06-02 11:57:25,83,1001,80048,90,10,30,10,30,1,201862115726,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
37,推演室17,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:27:28,2018-06-02 11:57:28,83,1001,80048,90,10,30,10,30,1,201862115729,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
24,推演室4,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:27:56,2018-06-02 11:57:56,83,1001,80048,90,10,30,10,30,1,201862115757,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
24,推演室4,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:28:14,2018-06-02 11:58:14,83,1001,80048,90,10,30,10,30,1,201862115816,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
22,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:29:06,2018-06-02 11:59:06,83,1001,80048,90,10,30,10,30,1,20186211597,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
36,推演室16,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 10:21:44,2018-06-02 10:51:44,83,1001,80048,90,10,30,10,30,1,20186211837,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,RED,{},1
43,推演室3,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-17 23:30:00,2018-06-18 00:00:00,83,1002,80048,90,10,30,10,30,1,2018621195123,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,RED,{},1
27,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:31:01,2018-06-02 12:01:01,83,1001,80048,90,10,30,10,30,1,2018621212,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
29,推演室9,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:42:38,2018-06-02 12:12:38,83,1001,80048,90,10,30,10,30,1,201862121239,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:27:43,2018-06-02 11:57:43,83,1001,80048,90,10,30,10,30,1,201862121244,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,RED,{},1
34,推演室14,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:31:02,2018-06-02 12:01:02,83,1001,80048,90,10,30,10,30,1,2018621213,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
23,推演室3,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:26:59,2018-06-02 11:56:59,83,1001,80048,90,10,30,10,30,1,201862121330,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,RED,{},1
34,推演室14,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:31:04,2018-06-02 12:01:04,83,1001,80048,90,10,30,10,30,1,2018621215,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
26,推演室6,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:49:35,2018-06-02 12:19:35,83,1001,80048,90,10,30,10,30,1,201862121936,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
25,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:50:43,2018-06-02 12:20:43,83,1001,80048,90,10,30,10,30,1,201862122044,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
21,推演室1,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:42:08,2018-06-02 12:12:08,83,1001,80048,90,10,30,10,30,1,201862122226,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
48,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-20 19:55:43,2018-06-20 20:25:43,83,1002,80048,90,10,30,10,30,1,2018621223018,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
26,推演室6,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:33:10,2018-06-02 12:03:10,83,1001,80048,90,10,30,10,30,1,20186212313,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
48,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-21 22:32:26,2018-06-21 23:02:26,83,1002,80048,90,10,30,10,30,1,201862123228,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
28,推演室8,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:33:38,2018-06-02 12:03:38,83,1001,80048,90,10,30,10,30,1,20186212341,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
25,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:33:43,2018-06-02 12:03:43,83,1001,80048,90,10,30,10,30,1,20186212344,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
38,推演室18,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:13:56,2018-06-02 12:43:56,83,1001,80048,90,10,30,10,30,1,201862124357,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
37,推演室17,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:13:58,2018-06-02 12:43:58,83,1001,80048,90,10,30,10,30,1,201862124359,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
39,推演室19,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:14:24,2018-06-02 12:44:24,83,1001,80048,90,10,30,10,30,1,201862124434,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
33,推演室13,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 11:37:43,2018-06-02 12:07:43,83,1001,80048,90,10,30,10,30,1,201862124443,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
25,推演室5,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:14:50,2018-06-02 12:44:50,83,1001,80048,90,10,30,10,30,1,201862124450,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
24,推演室4,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:15:09,2018-06-02 12:45:09,83,1001,80048,90,10,30,10,30,1,201862124510,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
22,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:15:12,2018-06-02 12:45:12,83,1001,80048,90,10,30,10,30,1,201862124513,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
22,推演室2,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
29,推演室9,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:16:12,2018-06-02 12:46:12,83,1001,80048,90,10,30,10,30,1,201862124613,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
21,推演室1,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
26,推演室6,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:16:44,2018-06-02 12:46:44,83,1001,80048,90,10,30,10,30,1,201862124645,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
27,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:16:59,2018-06-02 12:46:59,83,1001,80048,90,10,30,10,30,1,20186212470,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
35,推演室15,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:17:26,2018-06-02 12:47:26,83,1001,80048,90,10,30,10,30,1,201862124727,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
33,推演室13,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:17:28,2018-06-02 12:47:28,83,1001,80048,90,10,30,10,30,1,201862124729,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
34,推演室14,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:17:03,2018-06-02 12:47:03,83,1001,80048,90,10,30,10,30,1,20186212474,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
29,推演室9,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:17:54,2018-06-02 12:47:54,83,1001,80048,90,10,30,10,30,1,201862124755,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
24,推演室4,"RED|红方,BLUE|蓝方",0,2,0,1,0,,,83,1001,80048,90,10,30,10,30,1,,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,,{},0
23,推演室3,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:19:07,2018-06-02 12:49:07,83,1001,80048,90,10,30,10,30,1,20186212498,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
32,推演室12,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:20:37,2018-06-02 12:50:37,83,1001,80048,90,10,30,10,30,1,201862125038,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
23,推演室3,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:20:46,2018-06-02 12:50:46,83,1001,80048,90,10,30,10,30,1,201862125047,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
30,推演室10,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:20:51,2018-06-02 12:50:51,83,1001,80048,90,10,30,10,30,1,201862125052,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
35,推演室15,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:21:26,2018-06-02 12:51:26,83,1001,80048,90,10,30,10,30,1,201862125128,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
27,推演室7,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:21:03,2018-06-02 12:51:03,83,1001,80048,90,10,30,10,30,1,20186212514,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
40,推演室20,"RED|红方,BLUE|蓝方",0,2,0,1,0,2018-06-02 12:21:42,2018-06-02 12:51:42,83,1001,80048,90,10,30,10,30,1,201862125142,,,RED,52,200,38.541516,114.481957,0.001116,0.024724,15,13,90,10,9,BLUE,{},1
