,ID,RoomID,Huihe,RoundColor,StageShoot,Yanhu,ObjID,ObjName,ObjColor,ObjA1,ObjType,ObjKeep,ObjNum,ObjPass,TarID,TarUserID,TarName,TarColor,TarB0,TarType,TarHide,TarKeep,TarPass,TarStack,WeaponID,WeaponF1,WeaponName,Dist,EleDiff,AttackLevel,TarPos,TarHex,RandomNum1,Result1,RandomNum2,Diff,Result,Keep,Kills,TarLost,TarNum,Flag,UserRead,Title,Filename
10263,9896,25,11,RED,1,0,24927,步兵小队,RED,0,1,0,3,0,24930,343,步兵小队,BLUE,0,1,0,10,0,0,29,12,人员轻武器,1,0,4,90048,51,6,0,5,0,0,0,0,0,3,0,|343|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10264,9898,25,11,RED,1,0,24837,中型战车,RED,0,2,0,3,0,24930,343,步兵小队,BLUE,0,1,0,10,0,0,56,12,速射炮,2,0,8,90048,51,7,0,6,0,0,11,0,0,2,0,|343|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10265,9913,25,12,BLUE,0,0,24829,坦克,BLUE,1,2,0,1,0,24834,327,重型坦克,RED,3,2,0,0,0,1,36,11,大号直瞄炮,2,0,10,80048,51,9,2,8,0,2,12,0,2,1,0,|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10266,9915,25,12,BLUE,0,0,24927,步兵小队,RED,0,1,0,3,0,24829,343,坦克,BLUE,4,2,0,0,1,0,29,12,人员轻武器,1,0,4,90049,51,7,0,6,-1,0,0,0,0,1,0,|343|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10267,9918,25,12,BLUE,0,0,24828,坦克,BLUE,1,2,9,3,0,24834,327,重型坦克,RED,3,2,0,12,0,1,36,11,大号直瞄炮,2,0,10,80048,51,9,2,8,0,2,12,1,1,0,0,|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10268,9923,25,12,BLUE,1,0,24837,中型战车,RED,0,2,0,3,0,24930,343,步兵小队,BLUE,0,1,0,11,0,0,56,12,速射炮,2,0,8,90048,51,5,0,4,0,0,12,0,0,1,0,|343|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10269,9771,25,7,RED,0,0,24834,重型坦克,RED,1,2,0,3,0,24829,343,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,4,0,9,60055,0,9,2,8,0,2,7,0,2,1,0,|343|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10270,9983,25,15,RED,1,0,24942,步兵小队,RED,0,1,0,3,0,24831,343,战车,BLUE,3,2,0,0,0,0,35,6,火箭筒,3,0,4,90044,0,9,0,6,0,0,0,0,0,3,0,|343|,推演室5,201862125344 01-05-03-03-02 推演室5
10271,9994,25,16,BLUE,1,0,24831,战车,BLUE,0,2,0,3,0,24942,327,步兵小队,RED,0,1,0,0,0,0,56,12,速射炮,3,0,8,70041,51,10,0,9,1,1,16,0,1,2,0,|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10272,9996,25,16,BLUE,1,0,24927,步兵小队,RED,0,1,0,3,0,24833,343,战车,BLUE,3,2,0,0,1,0,35,6,火箭筒,1,0,6,80051,51,12,0,5,0,0,0,0,0,3,0,|343|,推演室5,201862125344 01-05-03-03-02 推演室5
10273,9997,25,16,BLUE,1,0,24927,步兵小队,RED,0,1,0,3,0,24828,343,坦克,BLUE,4,2,0,0,1,1,0,0,,0,0,6,80049,26,6,1,6,0,1,16,0,1,2,0,|343|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10274,9998,25,16,BLUE,1,0,24828,坦克,BLUE,1,2,0,2,0,24927,327,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,80049,26,2,2,10,1,3,16,1,3,0,0,|343|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10275,10012,25,18,BLUE,0,0,24828,坦克,BLUE,1,2,0,2,0,24942,327,步兵小队,RED,0,1,0,17,0,0,36,11,大号直瞄炮,4,0,3,70041,51,2,0,7,0,0,18,1,0,0,0,|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10276,9943,25,13,RED,1,0,24837,中型战车,RED,0,2,0,3,0,24930,343,步兵小队,BLUE,0,1,0,0,0,0,43,3,车载轻武器,2,0,4,90048,51,12,0,5,0,0,13,0,0,1,0,|343|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10277,9985,25,15,RED,1,0,24927,步兵小队,RED,0,1,0,3,0,24930,343,步兵小队,BLUE,0,1,0,13,0,0,29,12,人员轻武器,1,0,4,90048,51,2,0,7,0,0,15,1,0,0,0,|343|,推演室5,201862125344 01-05-03-03-02 推演室5
10278,9956,25,14,BLUE,0,0,24828,坦克,BLUE,1,2,0,3,0,24837,327,中型战车,RED,2,2,0,14,0,0,36,11,大号直瞄炮,2,0,10,80048,51,7,3,6,0,3,14,1,1,0,0,|327|,推演室5,201862125344 01-05-03-03-02 推演室5
10279,9965,25,14,BLUE,1,0,24927,步兵小队,RED,0,1,0,3,0,24930,343,步兵小队,BLUE,0,1,0,13,0,0,29,12,人员轻武器,1,0,4,90048,51,9,0,8,0,0,0,0,0,1,0,|343|,推演室5,201862125344 01-05-03-03-02 推演室5
10280,10011,21,17,RED,0,0,24852,重型坦克,RED,1,2,0,2,0,24848,294,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,4,-1,9,90055,0,5,1,4,0,1,17,1,1,0,0,|294|,推演室1,201862125439 01-05-03-03-02 推演室1
10281,9785,21,7,RED,0,0,24851,重型坦克,RED,1,2,0,3,0,24848,294,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,8,0,7,100054,0,7,2,6,0,2,7,0,2,1,0,|294|,推演室1,201862125439 01-05-03-03-02 推演室1
10282,10017,21,18,BLUE,0,0,24846,坦克,BLUE,1,2,0,3,0,24852,354,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,2,0,10,100048,0,8,2,7,0,2,18,1,2,0,0,|354|,推演室1,201862125439 01-05-03-03-02 推演室1
10283,10021,21,18,BLUE,0,0,24856,中型战车,RED,0,2,0,1,0,24850,294,战车,BLUE,3,2,0,0,1,0,56,12,速射炮,1,0,5,80049,26,7,1,6,0,1,18,0,1,2,0,|294|,推演室1,201862125439 01-05-03-03-02 推演室1
10284,9883,21,10,BLUE,0,0,24846,坦克,BLUE,1,2,0,3,0,24852,354,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,10,0,8,110034,51,4,1,4,0,1,10,0,1,2,0,|354|,推演室1,201862125439 01-05-03-03-02 推演室1
10285,9972,21,14,BLUE,0,0,24846,坦克,BLUE,1,2,0,3,0,24856,354,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,4,0,10,90044,0,8,2,4,0,2,14,0,2,1,0,|354|,推演室1,201862125439 01-05-03-03-02 推演室1
10286,10028,21,20,BLUE,0,0,24846,坦克,BLUE,1,2,0,3,0,24856,354,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,80047,51,3,3,9,0,3,20,1,1,0,0,|354|,推演室1,201862125439 01-05-03-03-02 推演室1
10287,10024,39,7,RED,0,0,24973,重型坦克,RED,1,2,0,3,0,24970,370,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,3,0,9,90052,51,9,2,8,0,2,7,0,2,1,0,|370|,推演室19,201862125835 01-05-03-03-02 推演室19
10288,10029,39,9,RED,0,0,24973,重型坦克,RED,1,2,8,2,0,24968,370,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,1,-1,10,100055,54,6,1,5,-1,0,9,0,0,3,0,|370|,推演室19,201862125835 01-05-03-03-02 推演室19
10289,10032,39,9,RED,1,0,24976,中型战车,RED,0,2,0,3,0,25091,370,步兵小队,BLUE,0,1,0,0,0,0,56,12,速射炮,2,0,8,80048,51,2,2,10,1,3,9,1,3,0,0,|370|,推演室19,201862125835 01-05-03-03-02 推演室19
10290,10027,39,8,BLUE,0,0,24968,坦克,BLUE,1,2,0,3,0,24973,370,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,3,0,10,110048,51,5,1,4,0,1,8,0,1,2,0,|370|,推演室19,201862125835 01-05-03-03-02 推演室19
10291,10035,39,10,BLUE,0,0,24968,坦克,BLUE,1,2,9,3,0,24973,370,重型坦克,RED,3,2,0,8,0,0,36,11,大号直瞄炮,1,1,8,110054,54,2,1,8,0,1,10,0,1,1,0,|370|,推演室19,201862125835 01-05-03-03-02 推演室19
10292,10036,39,10,BLUE,0,0,24967,坦克,BLUE,1,2,0,3,0,24973,370,重型坦克,RED,3,2,0,10,0,0,36,11,大号直瞄炮,9,1,8,110054,54,7,3,5,0,3,10,1,1,0,0,|370|,推演室19,201862125835 01-05-03-03-02 推演室19
10293,10033,39,9,RED,1,0,25066,步兵小队,BLUE,0,1,0,1,0,24974,370,重型坦克,RED,3,2,0,0,1,0,71,5,便携导弹,4,0,8,120054,0,7,2,6,0,2,9,0,2,1,0,|370|,推演室19,201862125835 01-05-03-03-02 推演室19
10294,10031,39,9,RED,0,0,24974,重型坦克,RED,1,2,0,3,0,25066,370,步兵小队,BLUE,0,1,0,0,0,0,37,11,中号直瞄炮,4,0,5,100056,54,10,0,10,1,1,9,0,1,2,0,|370|,推演室19,201862125835 01-05-03-03-02 推演室19
10295,10019,39,6,BLUE,0,0,24967,坦克,BLUE,1,2,0,3,0,24978,370,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,10,0,8,80045,51,12,1,5,0,1,6,0,1,2,0,|370|,推演室19,201862125835 01-05-03-03-02 推演室19
10296,3317,28,11,RED,0,0,16722,重型坦克,RED,1,2,0,3,0,16797,166,步兵小队,BLUE,0,1,0,10,0,0,37,11,中号直瞄炮,1,0,5,80051,51,7,0,6,0,0,0,0,0,1,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10297,3286,28,9,RED,0,0,16721,重型坦克,RED,1,2,0,3,0,16716,166,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,2,-1,10,90055,0,7,3,6,0,3,9,1,3,0,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10298,3287,28,9,RED,0,0,16720,战车,BLUE,0,2,0,3,0,16721,130,重型坦克,RED,3,2,0,0,1,1,54,11,小号直瞄炮,3,1,8,80049,26,11,0,7,0,0,0,0,0,3,0,|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10299,3320,28,11,RED,1,0,16724,中型战车,RED,0,2,0,3,0,16797,166,步兵小队,BLUE,0,1,0,10,0,0,56,12,速射炮,1,0,8,80051,51,7,0,6,0,0,11,1,0,0,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10300,3353,28,14,BLUE,0,0,16715,坦克,BLUE,1,2,0,3,0,16724,130,中型战车,RED,2,2,0,0,0,1,36,11,大号直瞄炮,1,0,10,80049,26,12,3,6,0,3,14,1,3,0,0,|130|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10301,3379,28,15,RED,0,0,16789,步兵小队,BLUE,0,1,0,3,0,16722,130,重型坦克,RED,3,2,0,0,1,0,71,5,便携导弹,2,0,7,90050,39,7,2,6,0,2,15,0,2,1,0,|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10302,3393,28,16,BLUE,0,0,16715,坦克,BLUE,1,2,0,3,0,16722,130,重型坦克,RED,3,2,0,15,0,1,36,11,大号直瞄炮,1,0,10,80049,26,7,3,6,0,3,16,1,1,0,0,|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10303,3394,28,16,BLUE,0,0,16795,步兵小队,RED,0,1,0,3,0,16715,166,坦克,BLUE,4,2,0,0,1,0,71,5,便携导弹,2,0,7,90053,51,7,2,6,-1,1,16,0,1,2,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10304,3407,28,18,BLUE,0,0,16715,坦克,BLUE,1,2,0,2,0,16795,130,步兵小队,RED,0,1,0,0,0,0,43,3,车载轻武器,2,0,3,80048,51,9,0,8,0,0,0,0,0,3,0,|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10305,3408,28,18,BLUE,0,0,16795,步兵小队,RED,0,1,0,3,0,16715,166,坦克,BLUE,4,2,0,0,1,0,71,5,便携导弹,2,0,7,90053,51,6,1,9,0,1,18,0,1,1,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10306,3415,28,18,BLUE,1,0,16795,步兵小队,RED,0,1,0,3,0,16718,166,战车,BLUE,3,2,0,0,1,1,0,0,,0,0,6,80048,51,6,1,10,0,1,18,0,1,2,0,|166|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10307,3430,28,19,RED,1,0,16795,步兵小队,RED,0,1,0,1,0,16718,166,战车,BLUE,3,2,0,0,0,0,35,6,火箭筒,1,0,6,70049,128,8,0,8,0,0,0,0,0,2,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10308,3435,28,20,BLUE,0,0,16715,坦克,BLUE,1,2,18,1,0,16726,130,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,80047,51,7,2,6,0,2,20,0,2,1,0,|130|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10309,3416,28,18,BLUE,1,0,16718,战车,BLUE,0,2,0,2,0,16795,130,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,80048,51,11,2,5,0,2,18,0,2,1,0,|166|130|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10310,3417,28,18,BLUE,2,0,16795,步兵小队,RED,0,1,0,1,0,16718,166,战车,BLUE,3,2,0,0,0,1,0,0,,0,0,2,80048,51,5,0,0,0,0,0,0,0,2,0,|166|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10311,3418,28,18,BLUE,2,0,16718,战车,BLUE,0,2,0,2,0,16795,130,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,80048,51,7,0,0,0,0,18,0,0,1,0,|166|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10312,3419,28,18,BLUE,3,0,16795,步兵小队,RED,0,1,0,1,0,16718,166,战车,BLUE,3,2,0,0,0,1,0,0,,0,0,2,80048,51,6,0,0,0,0,0,0,0,2,0,|166|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10313,3420,28,18,BLUE,3,0,16718,战车,BLUE,0,2,0,2,0,16795,130,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,80048,51,7,0,0,0,0,18,0,0,1,0,|166|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10314,3262,28,8,BLUE,0,0,16716,坦克,BLUE,1,2,0,3,0,16794,130,步兵小队,RED,0,1,0,0,0,0,43,3,车载轻武器,2,0,4,90050,51,2,0,7,0,0,8,0,0,3,0,|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10315,3300,28,10,BLUE,0,0,16724,中型战车,RED,0,2,0,3,0,16797,166,步兵小队,BLUE,0,1,0,0,1,0,43,3,车载轻武器,1,0,4,80051,51,5,0,4,0,0,0,0,0,3,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10316,3302,28,10,BLUE,0,0,16726,中型战车,RED,0,2,0,3,0,16797,166,步兵小队,BLUE,0,1,0,0,1,0,56,12,速射炮,1,0,8,80051,51,12,2,5,0,2,10,0,2,1,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10317,3305,28,10,BLUE,1,0,16795,步兵小队,RED,0,1,0,3,0,16720,166,战车,BLUE,3,2,0,0,1,0,71,5,便携导弹,2,0,7,90050,51,4,1,9,0,1,10,0,1,2,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10318,3308,28,10,BLUE,1,0,16794,步兵小队,RED,0,1,0,2,0,16720,166,战车,BLUE,3,2,0,10,1,1,0,0,,0,0,4,90050,51,11,0,10,0,0,0,0,0,2,0,|166|166|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10319,3309,28,10,BLUE,1,0,16720,战车,BLUE,0,2,10,2,0,16794,130,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,90050,51,8,0,7,0,0,10,0,0,1,0,|166|166|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10320,3310,28,10,BLUE,2,0,16794,步兵小队,RED,0,1,0,1,0,16720,166,战车,BLUE,3,2,0,10,0,1,0,0,,0,0,2,90050,51,6,0,0,0,0,0,0,0,2,0,|166|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10321,3311,28,10,BLUE,2,0,16720,战车,BLUE,0,2,10,2,0,16794,130,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,90050,51,12,2,0,0,2,0,1,1,0,0,|166|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10322,3313,28,11,RED,0,0,16721,重型坦克,RED,1,2,0,3,0,16720,166,战车,BLUE,3,2,0,10,0,0,37,11,中号直瞄炮,2,0,10,90050,51,7,3,9,0,3,11,1,2,0,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10323,3326,28,12,BLUE,0,0,16715,坦克,BLUE,1,2,0,3,0,16721,130,重型坦克,RED,3,2,0,0,0,1,36,11,大号直瞄炮,1,0,10,80049,26,3,3,8,1,4,12,1,3,0,0,|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10324,3380,28,15,RED,0,0,16722,重型坦克,RED,1,2,15,1,0,16789,166,步兵小队,BLUE,0,1,0,0,0,0,43,3,车载轻武器,3,0,2,100049,51,2,0,7,0,0,15,0,0,3,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10325,3439,28,20,BLUE,1,0,16795,步兵小队,RED,0,1,0,1,0,16715,166,坦克,BLUE,4,2,0,18,1,0,35,6,火箭筒,1,0,6,80047,51,2,1,8,-1,0,20,0,0,1,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10326,3440,28,20,BLUE,1,0,16726,中型战车,RED,0,2,20,1,0,16718,166,战车,BLUE,3,2,0,0,1,0,56,12,速射炮,1,0,5,80048,51,4,0,9,0,0,0,0,0,2,0,|166|,推演室8,20186212617 01-05-03-03-02 推演室8
10327,3441,28,20,BLUE,1,0,16795,步兵小队,RED,0,1,0,1,0,16718,166,战车,BLUE,3,2,0,0,1,1,0,0,,0,0,2,80048,51,12,0,8,0,0,0,0,0,2,0,|166|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10328,3442,28,20,BLUE,1,0,16726,中型战车,RED,0,2,20,1,0,16715,166,坦克,BLUE,4,2,0,20,1,1,0,0,,0,0,8,80047,51,4,1,9,0,1,20,1,1,0,0,|166|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10329,3443,28,20,BLUE,1,0,16718,战车,BLUE,0,2,0,2,0,16795,130,步兵小队,RED,0,1,0,0,0,1,0,0,,0,0,10,80048,51,12,2,5,0,2,20,1,1,0,0,|166|130|130|130|130|,推演室8,20186212617 01-05-03-03-02 推演室8
10330,3298,39,10,BLUE,0,0,16703,坦克,BLUE,1,2,0,3,0,16714,98,中型战车,RED,2,2,0,0,2,0,36,11,大号直瞄炮,5,0,9,80042,28,3,2,8,3,5,10,1,3,0,0,|98|,推演室19,20186212621 01-05-03-03-02 推演室19
10331,3303,39,10,BLUE,0,0,16704,坦克,BLUE,1,2,0,3,0,16712,98,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,5,0,9,70041,51,10,2,10,1,3,10,1,3,0,0,|98|,推演室19,20186212621 01-05-03-03-02 推演室19
10332,3315,39,11,RED,0,0,16709,重型坦克,RED,1,2,0,1,0,16704,164,坦克,BLUE,4,2,0,0,0,0,37,11,中号直瞄炮,3,0,9,100048,0,3,1,5,-1,0,11,0,0,3,0,|164|,推演室19,20186212621 01-05-03-03-02 推演室19
10333,3318,39,11,RED,0,0,16710,重型坦克,RED,1,2,0,3,0,16704,164,坦克,BLUE,4,2,0,11,0,0,37,11,中号直瞄炮,4,0,9,100048,0,6,1,5,-1,0,11,0,0,3,0,|164|,推演室19,20186212621 01-05-03-03-02 推演室19
10334,3324,39,12,BLUE,0,0,16704,坦克,BLUE,1,2,11,3,0,16710,98,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,6,0,9,110039,0,9,2,8,0,2,12,0,2,1,0,|98|,推演室19,20186212621 01-05-03-03-02 推演室19
10335,3327,39,12,BLUE,0,0,16703,坦克,BLUE,1,2,0,3,0,16709,98,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,6,0,9,80041,0,6,1,8,0,1,12,1,1,0,0,|98|,推演室19,20186212621 01-05-03-03-02 推演室19
10336,3333,39,12,BLUE,1,0,16708,战车,BLUE,0,2,0,3,0,16710,98,重型坦克,RED,3,2,0,12,0,0,69,5,车载导弹,8,0,8,110039,0,3,1,8,0,1,12,1,1,0,0,|98|,推演室19,20186212621 01-05-03-03-02 推演室19
10337,3236,39,4,BLUE,0,0,16703,坦克,BLUE,1,2,0,3,0,16709,98,重型坦克,RED,3,2,0,0,2,0,36,11,大号直瞄炮,17,2,3,80038,28,9,0,8,2,2,4,0,2,1,0,|98|,推演室19,20186212621 01-05-03-03-02 推演室19
10338,9665,22,16,BLUE,0,0,24523,坦克,BLUE,1,2,0,3,0,24531,0,中型战车,RED,2,2,0,0,0,1,36,11,大号直瞄炮,1,0,10,90016,0,12,3,6,0,3,16,1,3,0,0,|,推演室2,20186212746 01-05-03-03-02 推演室2
10339,9666,22,16,BLUE,0,0,24522,坦克,BLUE,1,2,0,3,0,24533,0,中型战车,RED,2,2,0,0,0,1,36,11,大号直瞄炮,3,0,10,90014,0,5,1,5,0,1,16,0,1,2,0,|,推演室2,20186212746 01-05-03-03-02 推演室2
10340,9671,22,18,BLUE,0,0,24522,坦克,BLUE,1,2,0,3,0,24533,0,中型战车,RED,2,2,0,16,0,1,36,11,大号直瞄炮,2,0,10,90014,0,9,2,8,1,3,18,1,2,0,0,|,推演室2,20186212746 01-05-03-03-02 推演室2
10341,9652,22,14,BLUE,0,0,24522,坦克,BLUE,1,2,0,3,0,24528,0,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,2,0,10,80015,0,6,1,5,0,1,14,0,1,2,0,|,推演室2,20186212746 01-05-03-03-02 推演室2
10342,9654,22,14,BLUE,0,0,24523,坦克,BLUE,1,2,0,3,0,24528,0,重型坦克,RED,3,2,0,14,0,0,36,11,大号直瞄炮,2,0,10,80015,0,12,3,5,0,3,14,1,2,0,0,|,推演室2,20186212746 01-05-03-03-02 推演室2
10343,9656,22,14,BLUE,1,0,24527,战车,BLUE,0,2,0,3,0,24529,0,重型坦克,RED,3,2,0,0,0,0,54,11,小号直瞄炮,3,0,9,90015,0,8,2,7,0,2,14,0,2,1,0,|,推演室2,20186212746 01-05-03-03-02 推演室2
10344,9657,22,14,BLUE,1,0,24525,战车,BLUE,0,2,0,3,0,24529,0,重型坦克,RED,3,2,0,14,0,0,54,11,小号直瞄炮,6,1,7,90015,0,11,0,10,1,1,14,1,1,0,0,|,推演室2,20186212746 01-05-03-03-02 推演室2
10345,9595,30,6,BLUE,0,0,24505,坦克,BLUE,1,2,0,3,0,24516,296,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,12,1,7,80038,28,7,2,6,0,2,6,0,2,1,0,|296|,推演室10,20186212916 01-05-03-03-02 推演室10
10346,9618,30,10,BLUE,0,0,24506,坦克,BLUE,1,2,0,3,0,24511,296,重型坦克,RED,3,2,0,8,0,0,36,11,大号直瞄炮,3,0,10,90044,0,12,3,6,0,3,10,1,2,0,0,|296|,推演室10,20186212916 01-05-03-03-02 推演室10
10347,9678,30,19,RED,1,0,24508,战车,BLUE,0,2,0,3,0,24514,296,中型战车,RED,2,2,0,0,1,1,0,0,,0,0,8,80048,51,4,1,9,0,1,19,0,1,2,0,|296|348|348|,推演室10,20186212916 01-05-03-03-02 推演室10
10348,9679,30,19,RED,1,0,24514,中型战车,RED,0,2,0,2,0,24508,348,战车,BLUE,3,2,0,0,0,1,0,0,,0,0,8,80048,51,12,0,5,0,0,0,0,0,3,0,|348|296|348|348|,推演室10,20186212916 01-05-03-03-02 推演室10
10349,9680,30,19,RED,2,0,24508,战车,BLUE,0,2,0,3,0,24514,296,中型战车,RED,2,2,0,0,0,1,0,0,,0,0,8,80048,51,3,1,0,0,1,0,0,1,1,0,|348|296|,推演室10,20186212916 01-05-03-03-02 推演室10
10350,9681,30,19,RED,2,0,24514,中型战车,RED,0,2,0,1,0,24508,348,战车,BLUE,3,2,0,0,0,1,0,0,,0,0,8,80048,51,10,0,0,0,0,0,0,0,3,0,|348|296|,推演室10,20186212916 01-05-03-03-02 推演室10
10351,9682,30,19,RED,3,0,24508,战车,BLUE,0,2,0,3,0,24514,296,中型战车,RED,2,2,0,0,0,1,0,0,,0,0,8,80048,51,3,1,0,0,1,0,1,1,0,0,|348|296|296|,推演室10,20186212916 01-05-03-03-02 推演室10
10352,9624,30,10,BLUE,1,0,24514,中型战车,RED,0,2,0,3,0,24510,348,战车,BLUE,3,2,0,9,1,0,69,5,车载导弹,7,0,8,110050,51,5,1,7,0,1,10,0,1,1,0,|348|,推演室10,20186212916 01-05-03-03-02 推演室10
10353,9633,30,11,RED,1,0,24514,中型战车,RED,0,2,0,3,0,24510,348,战车,BLUE,3,2,0,10,0,0,69,5,车载导弹,7,0,8,110050,51,10,2,10,0,2,11,1,1,0,0,|348|,推演室10,20186212916 01-05-03-03-02 推演室10
10354,9640,30,12,BLUE,0,0,24506,坦克,BLUE,1,2,0,3,0,24512,296,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,4,0,10,120046,31,7,3,9,0,3,12,1,3,0,0,|296|,推演室10,20186212916 01-05-03-03-02 推演室10
10355,9641,30,12,BLUE,0,0,24514,中型战车,RED,0,2,0,3,0,24506,348,坦克,BLUE,4,2,0,0,1,0,56,12,速射炮,8,0,2,100052,0,5,1,4,-2,0,0,0,0,3,0,|348|,推演室10,20186212916 01-05-03-03-02 推演室10
10356,9609,30,8,BLUE,0,0,24505,坦克,BLUE,1,2,0,3,0,24516,296,中型战车,RED,2,2,2,0,0,0,36,11,大号直瞄炮,12,1,7,80038,28,7,2,6,0,2,8,1,1,0,0,|296|,推演室10,20186212916 01-05-03-03-02 推演室10
10357,9613,30,8,BLUE,0,0,24506,坦克,BLUE,1,2,0,3,0,24511,296,重型坦克,RED,3,2,0,0,0,0,36,11,大号直瞄炮,3,0,10,90044,0,5,1,4,0,1,8,0,1,2,0,|296|,推演室10,20186212916 01-05-03-03-02 推演室10
10358,9614,30,9,RED,0,0,24511,重型坦克,RED,1,2,8,2,0,24510,348,战车,BLUE,3,2,0,0,0,0,37,11,中号直瞄炮,2,0,10,100051,0,4,1,9,0,1,9,0,1,2,0,|348|,推演室10,20186212916 01-05-03-03-02 推演室10
10359,3414,32,16,BLUE,0,0,16751,坦克,BLUE,1,2,14,2,0,16760,94,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,2,0,10,80043,0,8,2,7,0,2,16,1,2,0,0,|94|,推演室12,20186212956 01-05-03-03-02 推演室12
10360,3260,32,5,RED,1,0,16752,坦克,BLUE,1,2,0,3,0,16758,94,重型坦克,RED,3,2,0,0,1,0,36,11,大号直瞄炮,16,1,4,100042,0,8,1,7,0,1,5,0,1,2,0,|94|,推演室12,20186212956 01-05-03-03-02 推演室12
10361,3272,32,6,BLUE,0,0,16752,坦克,BLUE,1,2,0,3,0,16758,94,重型坦克,RED,3,2,0,5,0,0,36,11,大号直瞄炮,15,1,5,100042,0,5,1,5,0,1,6,0,1,1,0,|94|,推演室12,20186212956 01-05-03-03-02 推演室12
10362,3365,32,12,BLUE,0,0,16751,坦克,BLUE,1,2,10,2,0,16762,94,中型战车,RED,2,2,0,0,0,0,36,11,大号直瞄炮,1,0,10,100052,0,11,0,10,1,1,12,0,1,2,0,|94|,推演室12,20186212956 01-05-03-03-02 推演室12
