,ID,Room,UserID,GameName,GameColor,Army,ObjName,ObjDataID,ObjSup,ObjSon,ObjSonNum,ObjSonName,ObjSpace,ObjFlag,ObjPos,ObjIco,ObjIcon,ObjType,ObjRot,ObjStep,ObjStepMax,ObjPass,ObjBlood,ObjBlood2,ObjKeep,ObjSee,ObjHide,ObjAim,ObjValue,ObjValue2,ObjMoney,ObjRound,ObjAttack,ObjDate,ObjRadar,ObjRes,ObjRes2,Slope,A0,B0,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,F0,F1,F2,F3,R1,R2,R3,R4,R5,S1,S2,S3,S4,S5,Wz,Title,WARID
6304,23635,26,301,1423846024,BLUE,122,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,90050,BMPIQ,BMP,2,300,7,7,0,3,3,0,90052,0,0,8,0,0,18,20,2018-06-02 10:11:26,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,39,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室6,201862101525
6305,23636,26,303,zhangqi,RED,111,重型坦克,57,0,,0,,0,RED,110039,M60A3,GYL,2,180,6,0,0,3,3,0,110037,0,0,9,0,0,19,0,2018-06-02 10:13:01,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,30,4,14,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室6,201862101525
6306,23637,26,303,zhangqi,RED,112,重型坦克,57,0,,0,,0,RED,80044,M60A3,GYL,2,120,6,1,0,3,3,0,80043,0,0,9,0,0,19,19,2018-06-02 10:12:46,0,0,0,30,0,3,1,0,3,0,0,0,0,0,0,0,0,1,28,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室6,201862101525
6307,23639,26,303,zhangqi,RED,121,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,100047,LAV,09,2,120,6,6,0,0,3,20,100049,0,0,6,0,0,13,19,2018-06-02 10:03:51,1,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,37,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室6,201862101525
6308,23641,26,303,zhangqi,RED,122,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,80047,LAV,09,2,180,6,6,0,3,3,0,80048,0,0,6,0,0,7,19,2018-06-02 09:54:39,1,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,37,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室6,201862101525
6309,23751,26,303,zhangqi,RED,121,步兵小队,1,0,,0,,0,RED,90040,PLA-98,PLA98,1,191,3,3,0,3,3,0,90038,0,0,4,0,23638,7,18,2018-06-02 09:54:45,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室6,201862101525
6310,23771,26,303,zhangqi,RED,122,步兵小队,1,0,,0,,0,RED,80048,PLA-98,PLA98,1,240,3,3,0,1,3,0,0,0,0,4,0,23640,11,19,1900-01-01 00:00:00,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,8,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室6,201862101525
6311,23774,26,301,1423846024,BLUE,122,步兵小队,6,0,,0,,0,BLUE,100049,BIA-98,BIA98,1,0,3,3,1,3,3,0,100051,0,0,4,0,23634,18,0,2018-06-02 10:11:31,1,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室6,201862101525
6312,23775,26,301,1423846024,BLUE,121,步兵小队,6,0,,0,,0,BLUE,90052,BIA-98,BIA98,1,60,3,3,0,1,3,17,90053,0,0,4,0,23632,16,0,2018-06-02 10:08:42,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室6,201862101525
6313,23485,24,349,yangjincai0,BLUE,111,坦克,60,0,,0,,0,BLUE,70059,T80,T80,2,300,6,5,0,0,3,5,70060,0,0,10,0,0,6,0,2018-06-02 09:53:21,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,30,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室4,201862101526
6314,23486,24,349,yangjincai0,BLUE,112,坦克,60,0,,0,,0,BLUE,90050,T80,T80,2,60,6,4,0,0,3,17,90051,0,0,10,0,0,18,16,2018-06-02 10:11:15,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,27,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室4,201862101526
6315,23488,24,349,,BLUE,121,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,80048,BMPIQ,BMP,2,300,7,0,0,0,3,0,70049,0,0,8,0,0,18,18,2018-06-02 10:11:45,0,0,0,30,0,3,0,0,3,0,0,0,0,0,0,0,0,1,40,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室4,201862101526
6316,23490,24,349,,BLUE,122,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,100047,BMPIQ,BMP,2,60,7,4,0,0,3,0,110048,0,0,8,0,0,16,0,2018-06-02 10:08:37,1,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室4,201862101526
6317,23491,24,324,houdejian,RED,111,重型坦克,57,0,,0,,0,RED,80046,M60A3,GYL,2,180,6,6,0,1,3,0,80044,0,0,9,0,0,17,17,2018-06-02 10:09:52,0,0,0,30,0,3,1,0,2,0,0,0,0,0,0,0,0,1,27,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室4,201862101526
6318,23492,24,324,houdejian,RED,112,重型坦克,57,0,,0,,0,RED,90053,M60A3,GYL,2,180,6,3,0,0,3,0,90051,0,0,9,0,0,11,9,2018-06-02 10:00:51,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,27,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室4,201862101526
6319,23494,24,324,,RED,121,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,110048,LAV,09,2,300,6,2,0,3,3,0,100049,0,0,6,0,0,19,0,2018-06-02 10:12:42,1,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,3,2,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室4,201862101526
6320,23496,24,324,,RED,122,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,80047,LAV,09,2,120,6,6,0,3,3,0,80045,0,0,6,0,0,9,18,2018-06-02 09:57:59,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,39,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室4,201862101526
6321,23735,24,324,houdejian,RED,121,步兵小队,1,0,,0,,0,RED,100032,PLA-98,PLA98,1,175,3,3,0,3,3,0,0,0,0,4,0,23493,5,18,1900-01-01 00:00:00,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室4,201862101526
6322,23767,24,349,yangjincai0,BLUE,122,步兵小队,6,0,,0,,0,BLUE,100049,BIA-98,BIA98,1,0,3,1,1,3,3,0,100051,0,0,4,0,23489,20,11,2018-06-02 10:14:15,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室4,201862101526
6323,23768,24,349,yangjincai0,BLUE,121,步兵小队,6,0,,0,,0,BLUE,80048,BIA-98,BIA98,1,300,3,0,1,0,3,0,70049,0,0,4,0,23487,8,8,2018-06-02 09:56:11,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室4,201862101526
6324,23772,24,324,houdejian,RED,122,步兵小队,1,0,,0,,0,RED,80048,PLA-98,PLA98,1,240,3,3,0,3,3,0,0,0,0,4,0,23495,7,18,1900-01-01 00:00:00,1,0,0,40,0,0,0,0,2,0,0,0,0,0,0,0,0,1,9,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室4,201862101526
6325,15739,40,98,gaojun,BLUE,111,坦克,60,0,,0,,0,BLUE,100051,T80,T80,2,180,6,6,0,3,3,0,100049,0,0,10,0,0,16,16,2018-06-02 10:08:25,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,28,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室20,201862101537
6326,15740,40,98,gaojun,BLUE,112,坦克,60,0,,0,,0,BLUE,50055,T80,T80,2,322,6,6,0,3,3,0,60056,0,0,10,0,0,6,6,2018-06-02 09:53:45,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,29,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室20,201862101537
6327,15742,40,98,,BLUE,121,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,100045,BMPIQ,BMP,2,0,7,4,0,0,3,0,100047,0,0,8,0,0,14,0,2018-06-02 10:05:41,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,2,1,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室20,201862101537
6328,15744,40,98,,BLUE,122,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,90039,BMPIQ,BMP,2,0,7,1,0,3,3,0,90041,0,0,8,0,0,20,18,2018-06-02 10:14:53,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,39,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室20,201862101537
6329,15745,40,100,ling,RED,111,重型坦克,57,0,,0,,0,RED,100047,M60A3,GYL,2,120,6,6,0,0,3,16,100045,0,0,9,0,0,15,17,2018-06-02 10:06:50,0,0,0,30,0,3,1,0,3,0,0,0,0,0,0,0,0,1,28,4,14,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室20,201862101537
6330,15746,40,100,ling,RED,112,重型坦克,57,0,,0,,0,RED,80044,M60A3,GYL,2,180,6,2,1,0,3,0,80042,0,0,9,0,0,5,0,2018-06-02 09:51:58,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,30,4,8,2,0,8,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室20,201862101537
6331,15747,40,100,ling,RED,121,步兵小队,1,0,,0,,0,RED,90025,PLA-98,PLA98,1,180,3,0,0,3,3,0,90024,2,0,4,0,0,19,0,2018-06-02 10:07:24,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,201862101537
6332,15748,40,100,ling,RED,121,中型战车,63,0,"PLA-95,PLA-98",0,,1,RED,100038,LAV,09,2,180,6,0,0,0,3,14,100036,2,0,6,0,0,13,0,2018-06-02 10:04:17,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,40,4,14,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室20,201862101537
6333,15750,40,100,,RED,122,中型战车,63,15749,"PLA-95,PLA-98",1,步兵小队,1,RED,90014,LAV,09,2,180,6,6,0,3,3,0,0,0,0,6,0,0,5,0,1900-01-01 00:00:00,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,40,4,0,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室20,201862101537
6334,15888,40,98,gaojun,BLUE,121,步兵小队,6,0,,0,,0,BLUE,100043,BIA-98,BIA98,1,60,3,0,2,3,3,0,110044,0,0,4,0,15741,20,15,2018-06-02 10:14:35,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,9,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,201862101537
6335,15902,40,98,gaojun,BLUE,122,步兵小队,6,0,,0,,0,BLUE,70053,BIA-98,BIA98,1,180,3,3,0,3,3,0,0,0,0,4,0,15743,14,0,1900-01-01 00:00:00,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室20,201862101537
6336,15690,38,132,linxingyu,BLUE,111,坦克,60,0,,0,,0,BLUE,80047,T80,T80,2,300,6,0,0,3,3,0,80048,0,0,10,0,0,20,20,2018-06-02 10:14:28,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,25,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室18,201862101546
6337,15691,38,132,linxingyu,BLUE,112,坦克,60,0,,0,,0,BLUE,80047,T80,T80,2,0,6,0,0,2,3,0,80049,0,0,10,0,0,20,20,2018-06-02 10:14:36,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,27,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室18,201862101546
6338,15693,38,132,linxingyu,BLUE,121,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,80048,BMPIQ,BMP,2,0,7,4,0,0,3,0,80050,0,0,8,0,0,12,0,2018-06-02 10:02:32,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室18,201862101546
6339,15695,38,132,linxingyu,BLUE,122,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,100049,BMPIQ,BMP,2,300,7,7,0,3,3,0,100051,0,0,8,0,0,8,19,2018-06-02 09:56:39,1,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,37,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室18,201862101546
6340,15696,38,175,jijingyu,RED,111,重型坦克,57,0,,0,,0,RED,130045,M60A3,GYL,2,180,6,0,0,0,3,15,130043,0,0,9,0,0,15,0,2018-06-02 10:07:26,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,30,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室18,201862101546
6341,15697,38,175,jijingyu,RED,112,重型坦克,57,0,,0,,0,RED,140049,M60A3,GYL,2,240,6,6,0,0,3,13,140048,0,0,9,0,0,11,0,2018-06-02 10:01:31,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,30,4,14,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室18,201862101546
6342,15699,38,175,,RED,121,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,110022,LAV,09,2,240,6,5,0,2,3,0,100021,0,0,6,0,0,19,0,2018-06-02 10:12:58,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室18,201862101546
6343,15701,38,175,,RED,122,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,110048,LAV,09,2,180,6,0,0,0,3,0,110046,2,0,6,0,0,19,0,2018-06-02 10:13:04,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室18,201862101546
6344,15854,38,132,linxingyu,BLUE,121,步兵小队,6,0,,0,,0,BLUE,80048,BIA-98,BIA98,1,0,3,2,0,3,3,0,80050,0,0,4,0,15692,20,0,2018-06-02 10:14:47,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,201862101546
6345,15870,38,132,linxingyu,BLUE,122,步兵小队,6,0,,0,,0,BLUE,100053,BIA-98,BIA98,1,308,3,3,0,3,3,0,100055,0,0,4,0,15694,8,16,2018-06-02 09:56:32,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,201862101546
6346,15872,38,175,jijingyu,RED,121,步兵小队,1,0,,0,,0,RED,80047,PLA-98,PLA98,1,300,3,1,1,0,3,0,80048,0,0,4,0,15698,19,20,2018-06-02 10:13:35,0,0,0,40,0,0,0,0,2,0,0,0,0,0,0,0,0,1,9,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,201862101546
6347,15874,38,175,jijingyu,RED,122,步兵小队,1,0,,0,,0,RED,100047,PLA-98,PLA98,1,120,3,3,1,0,3,0,100045,0,0,4,0,15700,9,11,2018-06-02 09:58:06,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室18,201862101546
6348,23679,39,304,zhangyingxu,BLUE,111,坦克,60,0,,0,,0,BLUE,80048,T80,T80,2,60,6,0,0,0,3,18,80049,0,0,10,0,0,18,18,2018-06-02 10:11:46,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,26,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室19,201862101550
6349,23680,39,304,zhangyingxu,BLUE,112,坦克,60,0,,0,,0,BLUE,90045,T80,T80,2,120,6,2,0,0,3,0,90047,0,0,10,0,0,16,14,2018-06-02 10:08:44,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,27,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室19,201862101550
6350,23682,39,304,,BLUE,121,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,80048,BMPIQ,BMP,2,60,7,5,0,0,3,0,80049,0,0,8,0,0,12,0,2018-06-02 10:02:35,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室19,201862101550
6351,23684,39,304,,BLUE,122,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,100047,BMPIQ,BMP,2,41,7,7,0,0,3,0,100049,0,0,8,0,0,12,14,2018-06-02 10:03:07,1,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,39,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室19,201862101550
6352,23685,39,328,huangbowen,RED,111,重型坦克,57,0,,0,,0,RED,110048,M60A3,GYL,2,240,6,6,0,3,3,0,100047,0,0,9,0,0,17,17,2018-06-02 10:10:32,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,28,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室19,201862101550
6353,23686,39,328,huangbowen,RED,112,重型坦克,57,0,,0,,0,RED,80045,M60A3,GYL,2,240,6,2,0,3,3,0,80046,0,0,9,0,0,19,19,2018-06-02 10:13:16,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,26,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室19,201862101550
6354,23688,39,328,huangbowen,RED,121,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,80046,LAV,09,2,180,6,6,0,3,3,0,80044,0,0,6,0,0,7,18,2018-06-02 09:55:21,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,38,4,8,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室19,201862101550
6355,23690,39,328,huangbowen,RED,122,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,100050,LAV,09,2,300,6,0,1,0,3,0,90051,0,0,6,0,0,9,9,2018-06-02 09:58:14,1,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,3,2,5,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室19,201862101550
6356,23752,39,328,huangbowen,RED,121,步兵小队,1,0,,0,,0,RED,90043,PLA-98,PLA98,1,180,3,1,1,0,3,14,90041,0,0,4,0,23687,13,12,2018-06-02 10:04:01,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室19,201862101550
6357,23773,39,328,huangbowen,RED,122,步兵小队,1,0,,0,,0,RED,80048,PLA-98,PLA98,1,240,3,3,0,0,3,18,80046,0,0,4,0,23689,13,18,2018-06-02 10:04:28,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室19,201862101550
6358,23776,39,304,zhangyingxu,BLUE,121,步兵小队,6,0,,0,,0,BLUE,90050,BIA-98,BIA98,1,60,3,3,2,3,3,0,90051,0,0,4,0,23681,18,15,2018-06-02 10:11:54,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,7,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室19,201862101550
6359,23777,39,304,zhangyingxu,BLUE,122,步兵小队,6,0,,0,,0,BLUE,100051,BIA-98,BIA98,1,0,3,3,0,3,3,0,100053,0,0,4,0,23683,18,0,2018-06-02 10:11:32,0,0,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室19,201862101550
6360,15665,22,79,HMX1993,BLUE,111,坦克,60,0,,0,,0,BLUE,90050,T80,T80,2,60,6,5,0,3,3,18,90051,0,0,10,0,0,20,20,2018-06-02 10:15:18,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,27,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室2,201862101623
6361,15666,22,79,HMX1993,BLUE,112,坦克,60,0,,0,,0,BLUE,90048,T80,T80,2,60,6,3,0,1,3,0,90049,0,0,10,0,0,20,20,2018-06-02 10:15:04,0,0,0,30,0,4,1,0,0,0,0,0,0,0,0,0,0,1,26,0,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"36, 43",推演室2,201862101623
6362,15668,22,79,HMX1993,BLUE,121,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,110050,BMPIQ,BMP,2,300,7,4,0,0,3,13,100051,0,0,8,0,0,14,0,2018-06-02 10:06:04,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,14,2,1,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室2,201862101623
6363,15670,22,79,HMX1993,BLUE,122,战车,32,0,"BIA-AK,COD-M4,BIA-98,COD-98",0,步兵小队,1,BLUE,80051,BMPIQ,BMP,2,240,7,1,0,0,3,0,80053,0,0,8,0,0,8,0,2018-06-02 09:57:31,0,0,0,30,0,3,0,0,4,0,0,0,0,0,0,0,0,1,40,4,8,2,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"54, 56, 43, 69",推演室2,201862101623
6364,15671,22,40,yancaijia0,RED,111,重型坦克,57,0,,0,,0,RED,80047,M60A3,GYL,2,120,6,0,0,0,3,16,90046,0,0,9,0,0,17,17,2018-06-02 10:11:01,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,26,4,8,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室2,201862101623
6365,15672,22,40,yancaijia0,RED,112,重型坦克,57,0,,0,,0,RED,80047,M60A3,GYL,2,120,6,0,0,0,3,0,90046,0,0,9,0,0,17,17,2018-06-02 10:10:55,0,0,0,30,0,3,1,0,4,0,0,0,0,0,0,0,0,1,28,4,14,2,0,0,30,0,6000,1,0,0,0,10,10,0,0,0,10,25,0,0,0,"37, 43, 69",推演室2,201862101623
6366,15674,22,40,,RED,121,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,140038,LAV,09,2,300,6,4,0,1,3,0,130039,0,0,6,0,0,19,15,2018-06-02 10:13:41,0,0,0,25,0,2,0,0,3,0,0,0,0,0,0,0,0,1,40,4,8,3,2,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室2,201862101623
6367,15676,22,40,,RED,122,中型战车,63,0,"PLA-95,PLA-98",0,步兵小队,1,RED,80047,LAV,09,2,120,6,6,0,0,3,0,90046,0,0,6,0,0,17,9,2018-06-02 10:10:47,0,0,0,25,0,2,0,0,4,0,0,0,0,0,0,0,0,1,39,4,14,3,0,0,40,0,6000,1,0,0,0,10,8,0,0,0,10,25,0,0,0,"56, 43, 69",推演室2,201862101623
6368,15851,22,40,yancaijia0,RED,121,步兵小队,1,0,,0,,0,RED,80038,PLA-98,PLA98,1,217,3,3,0,3,3,0,0,0,0,4,0,15673,7,16,1900-01-01 00:00:00,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,10,0,5000,1,0,0,0,6,7,0,0,0,10,25,0,0,0,"35, 29, 71",推演室2,201862101623
