,ID,Room,UserID,UserFlag,CityIco,Flag,CityName,CityRot,MapID,L1,L2,L3,L4,L5,L6,C0,C1,C2,C3,Mark,Army,WARID
1309,4082,28,377,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862113021
1310,4083,28,377,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862113021
1311,2866,25,163,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862113046
1312,2867,25,163,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862113046
1313,4078,30,296,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862113116
1314,4079,30,296,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862113116
1315,2878,26,148,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186211313
1316,2879,26,148,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186211313
1317,2886,28,130,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862113224
1318,2887,28,166,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862113224
1319,2864,40,132,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186211331
1320,2865,40,132,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186211331
1321,2874,21,40,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862113316
1322,2875,21,40,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862113316
1323,2892,33,0,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862113556
1324,2893,33,0,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862113556
1325,2858,39,0,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186211356
1326,2859,39,0,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186211356
1327,2896,37,170,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862113642
1328,2897,37,170,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862113642
1329,4090,22,388,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862113646
1330,4091,22,388,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862113646
1331,2888,32,0,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862113712
1332,2889,32,0,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862113712
1333,2906,38,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862113755
1334,2907,38,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862113755
1335,4088,21,312,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186211389
1336,4089,21,439,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186211389
1337,4096,29,325,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862114038
1338,4097,29,325,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862114038
1339,4092,26,352,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862114413
1340,4093,26,352,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862114413
1341,2822,37,96,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186211450
1342,2823,37,170,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186211450
1343,4094,25,303,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862114516
1344,4095,25,303,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862114516
1345,2898,30,128,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862114927
1346,2899,30,128,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862114927
1347,4044,25,0,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186211513
1348,4045,25,0,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186211513
1349,4102,38,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862115619
1350,4103,38,427,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862115619
1351,4100,23,433,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862115726
1352,4101,23,433,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862115726
1353,4106,37,395,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862115729
1354,4107,37,395,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862115729
1355,4104,24,349,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862115757
1356,4105,24,349,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862115757
1357,2902,24,57,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862115816
1358,2903,24,57,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862115816
1359,2904,22,79,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186211597
1360,2905,22,79,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186211597
1361,3994,36,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186211837
1362,3995,36,0,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186211837
1363,3174,43,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,2018621195123
1364,3175,43,452,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,2018621195123
1365,4114,27,295,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,2018621212
1366,4115,27,295,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,2018621212
1367,4124,29,325,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862121239
1368,4125,29,325,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862121239
1369,4108,40,297,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862121244
1370,4109,40,297,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862121244
1371,4086,34,331,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,2018621213
1372,4087,34,331,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,2018621213
1373,2900,23,36,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862121330
1374,2901,23,36,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862121330
1375,2908,34,174,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,2018621215
1376,2909,34,174,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,2018621215
1377,4126,26,352,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862121936
1378,4127,26,352,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862121936
1379,4128,25,342,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862122044
1380,4129,25,342,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862122044
1381,4122,21,439,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862122226
1382,4123,21,312,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862122226
1383,3190,48,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,2018621223018
1384,3191,48,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,2018621223018
1385,2912,26,148,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212313
1386,2913,26,148,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212313
1387,3206,48,557,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862123228
1388,3207,48,458,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862123228
1389,4116,28,377,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212341
1390,4117,28,377,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212341
1391,2910,25,163,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212344
1392,2911,25,163,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212344
1393,4134,38,308,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124357
1394,4135,38,308,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124357
1395,4146,37,392,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124359
1396,4147,37,418,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124359
1397,4110,39,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124434
1398,4111,39,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124434
1399,2924,33,179,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124443
1400,2925,33,179,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124443
1401,2942,25,45,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124450
1402,2943,25,45,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124450
1403,4132,24,333,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124510
1404,4133,24,333,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124510
1405,4136,22,404,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124513
1406,4137,22,404,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124513
1407,2936,22,0,GREEN,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124558
1408,2937,22,0,GREEN,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124558
1409,4148,29,386,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124613
1410,4149,29,386,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124613
1411,2946,21,0,GREEN,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124634
1412,2947,21,0,GREEN,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124634
1413,2940,26,171,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124645
1414,2941,26,171,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124645
1415,4142,27,389,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212470
1416,4143,27,389,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212470
1417,4060,35,326,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124727
1418,4061,35,326,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124727
1419,4112,33,390,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124729
1420,4113,33,329,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124729
1421,4150,34,405,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212474
1422,4151,34,405,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212474
1423,2848,29,125,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124755
1424,2849,29,137,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124755
1425,2934,24,0,GREEN,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862124936
1426,2935,24,0,GREEN,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862124936
1427,4130,23,339,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212498
1428,4131,23,339,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212498
1429,4058,32,408,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862125038
1430,4059,32,408,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862125038
1431,2954,23,52,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862125047
1432,2955,23,52,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862125047
1433,4138,30,319,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862125052
1434,4139,30,410,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862125052
1435,2894,35,93,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862125128
1436,2895,35,93,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862125128
1437,2876,27,127,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212514
1438,2877,27,127,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212514
1439,4156,40,355,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862125142
1440,4157,40,355,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862125142
1441,2918,21,40,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212517
1442,2919,21,64,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212517
1443,2916,40,0,GREEN,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212519
1444,2917,40,0,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212519
1445,4160,36,344,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862125237
1446,4161,36,442,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862125237
1447,4168,25,343,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862125344
1448,4169,25,343,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862125344
1449,4170,21,294,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862125439
1450,4171,21,294,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862125439
1451,4098,31,434,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212581
1452,4099,31,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212581
1453,4182,39,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862125835
1454,4183,39,370,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862125835
1455,2956,28,0,GREEN,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862125840
1456,2957,28,0,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862125840
1457,2922,28,130,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212617
1458,2923,28,166,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212617
1459,2920,39,164,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212621
1460,2921,39,164,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212621
1461,4120,22,388,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212746
1462,4121,22,388,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212746
1463,4118,30,348,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212916
1464,4119,30,348,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212916
1465,2928,32,91,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186212956
1466,2929,32,91,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186212956
1467,2960,30,39,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186213137
1468,2961,30,39,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186213137
1469,4180,37,392,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131511
1470,4181,37,392,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131511
1471,4178,38,308,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131613
1472,4179,38,406,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131613
1473,2964,25,45,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131725
1474,2965,25,105,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131725
1475,4184,22,299,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131742
1476,4185,22,404,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131742
1477,2970,21,0,GREEN,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131753
1478,2971,21,0,GREEN,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131753
1479,2966,22,157,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131813
1480,2967,22,157,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131813
1481,2968,32,177,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131849
1482,2969,32,91,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131849
1483,2972,26,0,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131857
1484,2973,26,0,GREEN,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131857
1485,4196,33,0,GREEN,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131921
1486,4197,33,0,GREEN,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131921
1487,4192,34,417,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131936
1488,4193,34,417,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131936
1489,2962,33,94,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131946
1490,2963,33,94,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131946
1491,4188,29,0,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862131951
1492,4189,29,0,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862131951
1493,4190,27,389,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132011
1494,4191,27,389,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132011
1495,4186,24,373,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132039
1496,4187,24,373,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132039
1497,2938,34,0,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132114
1498,2939,34,0,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132114
1499,2974,29,125,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132119
1500,2975,29,125,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132119
1501,4198,23,339,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132231
1502,4199,23,339,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132231
1503,2976,24,32,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186213229
1504,2977,24,32,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186213229
1505,4204,40,426,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186213230
1506,4205,40,426,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186213230
1507,2978,23,0,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132312
1508,2979,23,0,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132312
1509,4202,30,319,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132318
1510,4203,30,319,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132318
1511,4200,32,408,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132320
1512,4201,32,408,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132320
1513,4194,35,326,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132351
1514,4195,35,326,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132351
1515,4208,26,387,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186213240
1516,4209,26,387,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186213240
1517,2980,27,127,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132417
1518,2981,27,127,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132417
1519,4176,28,425,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,20186213246
1520,4177,28,425,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,20186213246
1521,4206,36,344,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132512
1522,4207,36,442,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132512
1523,4210,25,327,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132631
1524,4211,25,327,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132631
1525,4212,21,354,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132846
1526,4213,21,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132846
1527,2944,40,0,GREEN,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132850
1528,2945,40,0,GREEN,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132850
1529,2930,38,175,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132853
1530,2931,38,99,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132853
1531,2986,35,96,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862132945
1532,2987,35,96,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862132945
1533,2988,28,0,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862133026
1534,2989,28,0,GREEN,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862133026
1535,4214,31,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862133051
1536,4215,31,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862133051
1537,2990,30,39,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862133251
1538,2991,30,39,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862133251
1539,4216,39,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862133429
1540,4217,39,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,201862133429
1541,4218,28,0,GREEN,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,201862133745
