RoomID,MapID,MapID2,Elevation,Note,Cond,ObjStep,GridID,GridType,GroundID
83,10076,"(2, 38)",118.41,,0,1,0,0,30
83,10101,"(3, 50)",101.3,,0,1,0,0,10
83,10102,"(2, 51)",100.78,,0,1,0,0,10
83,20059,"(5, 29)",119.54,,0,1,0,0,30
83,20070,"(4, 35)",118.49,,0,1,0,0,30
83,20094,"(4, 47)",103.04,,0,1,0,0,10
83,20097,"(5, 48)",106.55,,0,3,51,3,20
83,20100,"(4, 50)",103.93,,0,3,51,3,10
83,30064,"(6, 32)",117.4,,0,1,0,0,30
83,30075,"(7, 37)",111.59,,0,1,0,0,20
83,30078,"(6, 39)",116.87,,0,1,0,0,30
83,30079,"(7, 39)",112.28,,0,1,61,2,20
83,30082,"(6, 41)",111.14,,0,1,54,2,20
83,30083,"(7, 41)",111.46,,0,1,0,0,20
83,30085,"(7, 42)",110.21,,0,1,0,0,20
83,30089,"(7, 44)",108.54,,0,1,0,0,20
83,30091,"(7, 45)",106.93,,0,1,54,2,20
83,30097,"(7, 48)",102.15,,0,1,0,0,10
83,30099,"(7, 49)",100.46,,0,1,0,0,10
83,30105,"(7, 52)",104.39,,0,3,51,3,10
83,13,"(1, 6)",136.27,,0,1,0,0,50
83,23,"(1, 11)",135.66,,0,1,0,0,50
83,31,"(1, 15)",128.08,,0,1,0,0,40
83,10001,"(3, 0)",147.53,,0,1,0,0,60
83,10007,"(3, 3)",146.1,,0,1,0,0,60
83,10010,"(2, 5)",145.05,,0,1,0,0,60
83,10033,"(3, 16)",130.18,,0,1,0,0,40
83,20014,"(4, 7)",146.47,,0,1,0,0,60
83,30020,"(6, 10)",147.28,,0,1,40,2,60
83,30028,"(6, 14)",144.09,,0,1,0,0,50
83,40013,"(9, 6)",136.27,,0,1,0,0,50
83,40037,"(9, 18)",127.68,,7,3,51,3,40
83,50001,"(11, 0)",140.89,,0,1,0,0,50
83,50010,"(10, 5)",140.0,,0,1,0,0,50
83,50033,"(11, 16)",124.13,,0,1,0,0,30
83,50046,"(10, 23)",120.94,,0,1,28,2,30
83,10043,"(3, 21)",122.5,,0,1,0,0,30
83,10045,"(3, 22)",125.46,,0,1,0,0,40
83,20010,"(4, 5)",152.63,,7,1,47,2,60
83,20030,"(4, 15)",130.05,,0,1,0,0,40
83,20045,"(5, 22)",124.49,,7,1,0,0,30
83,30025,"(7, 12)",143.64,,0,1,0,0,50
83,30042,"(6, 21)",122.89,,0,1,0,0,30
83,40025,"(9, 12)",135.33,,0,1,0,0,50
83,50028,"(10, 14)",129.95,,0,1,0,0,40
83,50030,"(10, 15)",128.0,,0,1,0,0,40
83,60030,"(12, 15)",127.52,,0,1,27,2,40
83,60045,"(13, 22)",119.89,,0,1,0,0,30
83,70004,"(14, 2)",133.05,,0,1,0,0,40
83,70012,"(14, 6)",135.3,,0,1,0,0,50
83,70021,"(15, 10)",128.09,,0,1,0,0,40
83,70037,"(15, 18)",123.3,,0,1,0,0,30
83,70049,"(15, 24)",116.91,,0,1,128,2,30
83,80014,"(16, 7)",128.25,,0,1,28,2,40
83,80029,"(17, 14)",124.0,,0,1,0,0,30
83,90000,"(18, 0)",132.64,,0,1,0,0,40
83,90021,"(19, 10)",125.42,,7,1,28,2,40
83,90045,"(19, 22)",116.95,,0,1,0,0,30
83,100050,"(20, 25)",115.06,,0,1,27,2,30
83,110008,"(22, 4)",128.0,,0,1,0,0,40
83,110014,"(22, 7)",125.1,,0,1,0,0,40
83,110031,"(23, 15)",122.52,,7,1,28,2,30
83,110047,"(23, 23)",116.48,,0,1,27,2,30
83,120036,"(24, 18)",117.15,,0,1,66,2,30
83,120045,"(25, 22)",116.09,,0,1,0,0,30
83,120046,"(24, 23)",118.0,,0,1,31,2,30
83,130009,"(27, 4)",125.09,,0,1,0,0,40
83,130023,"(27, 11)",121.24,,0,1,40,2,30
83,140004,"(28, 2)",126.0,,0,1,53,2,40
83,140018,"(28, 9)",121.91,,0,1,28,2,30
83,140021,"(29, 10)",121.04,,0,1,0,0,30
83,140030,"(28, 15)",119.06,,0,1,28,2,30
83,140038,"(28, 19)",118.71,,7,1,31,2,30
83,150007,"(31, 3)",124.0,,0,1,53,2,30
83,150024,"(30, 12)",123.46,,0,1,40,2,30
83,150026,"(30, 13)",119.5,,0,1,0,0,30
83,160027,"(33, 13)",119.39,,0,1,0,0,30
83,160042,"(32, 21)",113.48,,0,1,0,0,20
83,160043,"(33, 21)",113.98,,0,1,0,0,20
83,170008,"(34, 4)",125.86,,7,1,0,0,40
83,170009,"(35, 4)",126.94,,0,3,51,3,40
83,170012,"(34, 6)",124.23,,0,1,0,0,30
83,170023,"(35, 11)",121.94,,0,1,0,0,30
83,170026,"(34, 13)",120.49,,0,1,26,2,30
83,170047,"(35, 23)",112.03,,0,1,0,0,20
83,290051,"(59, 25)",106.07,,7,1,31,2,20
83,300006,"(60, 3)",115.1,,0,1,0,0,30
83,300042,"(60, 21)",107.4,,0,1,53,2,20
83,300051,"(61, 25)",106.63,,0,1,55,2,20
83,310007,"(63, 3)",117.0,,0,1,0,0,30
83,310015,"(63, 7)",114.47,,0,1,0,0,20
83,310038,"(62, 19)",107.53,,0,1,0,0,20
83,320009,"(65, 4)",115.98,,0,1,0,0,30
83,320021,"(65, 10)",113.39,,0,1,0,0,20
83,320023,"(65, 11)",114.57,,7,1,0,0,30
83,320037,"(65, 18)",107.88,,0,1,0,0,20
83,90,"(0, 45)",109.19,,0,1,0,0,20
83,97,"(1, 48)",104.85,,0,1,0,0,20
83,10057,"(3, 28)",119.27,,0,1,0,0,30
83,10058,"(2, 29)",123.57,,0,1,0,0,30
83,10098,"(2, 49)",103.14,,0,1,0,0,10
83,10105,"(3, 52)",104.39,,0,1,0,0,10
83,20061,"(5, 30)",115.84,,0,1,0,0,30
83,20072,"(4, 36)",122.03,,0,1,0,0,30
83,20,"(0, 10)",138.11,,0,1,31,2,50
83,45,"(1, 22)",122.87,,0,1,0,0,30
83,10042,"(2, 21)",122.89,,0,1,0,0,30
83,20007,"(5, 3)",154.6,,0,1,0,0,70
83,10013,"(3, 6)",137.69,,0,1,120,2,50
83,10018,"(2, 9)",147.07,,0,1,0,0,60
83,20044,"(4, 22)",123.84,,7,1,0,0,30
83,20049,"(5, 24)",124.0,,0,1,0,0,30
83,30001,"(7, 0)",147.53,,0,1,28,2,60
83,30033,"(7, 16)",130.18,,7,1,33,2,40
83,30036,"(6, 18)",129.0,,7,1,0,0,40
83,40028,"(8, 14)",134.24,,0,1,28,2,40
83,50005,"(11, 2)",137.69,,0,1,0,0,50
83,50012,"(10, 6)",138.26,,0,1,33,2,50
83,50013,"(11, 6)",136.17,,0,1,0,0,50
83,50048,"(10, 24)",120.35,,0,1,114,2,30
83,60002,"(12, 1)",136.55,,0,1,0,0,50
83,4,"(0, 2)",141.9,,0,1,0,0,50
83,17,"(1, 8)",132.45,,0,1,31,2,40
83,10014,"(2, 7)",139.74,,0,1,27,2,50
83,20039,"(5, 19)",126.0,,0,1,0,0,40
83,30044,"(6, 22)",124.61,,7,1,34,2,40
83,40023,"(9, 11)",135.66,,0,1,0,0,50
83,50016,"(10, 8)",131.98,,0,1,0,0,40
83,50020,"(10, 10)",133.29,,0,1,0,0,40
83,50036,"(10, 18)",127.84,,7,1,28,2,40
83,60035,"(13, 17)",122.67,,0,1,67,2,30
83,60038,"(12, 19)",123.59,,0,1,0,0,30
83,60053,"(13, 26)",117.0,,0,1,0,0,30
83,70016,"(14, 8)",131.64,,0,1,0,0,40
83,70019,"(15, 9)",131.0,,7,1,26,2,40
83,70029,"(15, 14)",126.86,,7,1,0,0,40
83,80009,"(17, 4)",128.55,,0,1,0,0,40
83,80012,"(16, 6)",130.83,,0,1,28,2,40
83,90007,"(19, 3)",130.16,,0,1,0,0,40
83,90014,"(18, 7)",126.58,,0,1,0,0,40
83,90015,"(19, 7)",125.07,,0,1,0,0,40
83,90016,"(18, 8)",125.23,,0,1,0,0,40
83,90023,"(19, 11)",127.0,,7,1,32,2,40
83,90031,"(19, 15)",121.0,,0,1,28,2,30
83,100030,"(20, 15)",120.89,,0,1,0,0,30
83,100046,"(20, 23)",116.0,,0,1,0,0,30
83,110017,"(23, 8)",124.25,,0,1,27,2,30
83,110020,"(22, 10)",121.62,,0,1,28,2,30
83,110032,"(22, 16)",122.63,,0,3,51,3,30
83,120001,"(25, 0)",129.39,,0,1,130,2,40
83,120015,"(25, 7)",125.02,,0,1,31,2,40
83,120032,"(24, 16)",122.15,,0,1,0,0,30
83,120040,"(24, 20)",116.12,,0,1,0,0,30
83,120041,"(25, 20)",117.66,,0,1,27,2,30
83,130020,"(26, 10)",124.0,,0,1,0,0,30
83,140050,"(28, 25)",116.65,,0,1,0,0,30
83,150000,"(30, 0)",130.19,,0,1,0,0,40
83,150006,"(30, 3)",124.95,,0,1,53,2,40
83,150009,"(31, 4)",124.4,,0,1,0,0,30
83,150011,"(31, 5)",123.04,,0,1,0,0,30
83,150033,"(31, 16)",116.0,,0,1,0,0,30
83,150048,"(30, 24)",115.01,,0,1,54,2,30
83,160040,"(32, 20)",114.89,,0,1,0,0,30
83,160041,"(33, 20)",113.06,,0,1,0,0,20
83,170035,"(35, 17)",117.11,,0,1,0,0,30
83,10052,"(2, 26)",119.74,,0,1,27,2,30
83,27,"(1, 13)",132.88,,0,1,0,0,40
83,35,"(1, 17)",129.65,,7,1,66,2,40
83,20016,"(4, 8)",148.33,,0,1,0,0,60
83,20025,"(5, 12)",140.53,,0,1,0,0,50
83,20047,"(5, 23)",124.0,,7,1,40,2,30
83,30039,"(7, 19)",124.98,,0,1,34,2,40
83,40046,"(8, 23)",125.96,,7,1,0,0,40
83,51,"(1, 25)",119.07,,0,1,0,0,30
83,10053,"(3, 26)",118.46,,0,1,0,0,30
83,20006,"(4, 3)",154.16,,0,1,34,2,60
83,20029,"(5, 14)",131.53,,0,1,33,2,40
83,50015,"(11, 7)",132.93,,0,1,26,2,40
83,50040,"(10, 20)",122.86,,0,1,28,2,30
83,50047,"(11, 23)",120.89,,0,1,0,0,30
83,60014,"(12, 7)",134.49,,0,1,0,0,40
83,60025,"(13, 12)",128.82,,0,1,26,2,40
83,60033,"(13, 16)",123.35,,0,1,0,0,30
83,60049,"(13, 24)",119.0,,0,1,39,2,30
83,70002,"(14, 1)",134.57,,0,1,0,0,50
83,70027,"(15, 13)",127.0,,7,1,27,2,40
83,70033,"(15, 16)",123.74,,0,1,0,0,30
83,80006,"(16, 3)",132.52,,0,1,0,0,40
83,80035,"(17, 17)",121.51,,0,1,0,0,30
83,90017,"(19, 8)",125.0,,0,1,0,0,40
83,90033,"(19, 16)",121.0,,0,1,28,2,30
83,90043,"(19, 21)",119.92,,0,1,0,0,30
83,90046,"(18, 23)",117.35,,7,1,0,0,30
83,90052,"(18, 26)",118.16,,7,1,0,0,30
83,100009,"(21, 4)",128.95,,0,1,0,0,40
83,100015,"(21, 7)",124.0,,0,1,0,0,30
83,100018,"(20, 9)",123.03,,0,1,0,0,30
83,100019,"(21, 9)",123.68,,0,1,0,0,30
83,100039,"(21, 19)",118.26,,0,1,0,0,30
83,110028,"(22, 14)",120.86,,0,1,40,2,30
83,110045,"(23, 22)",117.45,,0,1,0,0,30
83,110048,"(22, 24)",118.0,,7,1,27,2,30
83,110049,"(23, 24)",116.81,,0,1,0,0,30
83,120009,"(25, 4)",126.3,,0,1,28,2,40
83,120037,"(25, 18)",119.91,,0,1,0,0,30
83,120047,"(25, 23)",116.0,,0,1,0,0,30
83,120049,"(25, 24)",117.95,,0,1,0,0,30
83,120052,"(24, 26)",115.5,,0,1,54,2,30
83,130002,"(26, 1)",128.0,,0,1,53,2,40
83,130007,"(27, 3)",126.75,,0,1,0,0,40
83,140010,"(28, 5)",125.04,,0,1,28,2,40
83,140012,"(28, 6)",125.0,,0,1,28,2,40
83,140016,"(28, 8)",122.64,,0,1,28,2,30
83,140020,"(28, 10)",122.04,,0,1,28,2,30
83,140035,"(29, 17)",115.93,,0,1,0,0,30
83,150003,"(31, 1)",126.49,,0,1,0,0,40
83,150035,"(31, 17)",116.0,,0,1,0,0,30
83,150039,"(31, 19)",114.58,,0,1,0,0,30
83,150052,"(30, 26)",113.94,,0,1,0,0,20
83,160008,"(32, 4)",123.91,,0,1,53,2,30
83,160012,"(32, 6)",122.17,,0,1,0,0,30
83,160021,"(33, 10)",119.66,,0,1,0,0,30
83,160023,"(33, 11)",119.32,,0,1,0,0,30
83,160028,"(32, 14)",117.84,,0,1,0,0,30
83,160030,"(32, 15)",117.95,,0,1,0,0,30
83,160048,"(32, 24)",111.2,,0,1,0,0,20
83,170007,"(35, 3)",125.62,,0,3,51,3,40
83,170030,"(34, 15)",118.11,,0,1,0,0,30
83,170041,"(35, 20)",113.95,,0,1,0,0,20
83,170044,"(34, 22)",111.5,,0,1,54,2,20
83,180002,"(36, 1)",125.16,,0,1,0,0,40
83,180015,"(37, 7)",121.91,,0,1,0,0,30
83,290046,"(58, 23)",108.08,,7,1,28,2,20
83,300007,"(61, 3)",115.86,,0,1,0,0,30
83,300023,"(61, 11)",109.57,,0,1,0,0,20
83,300043,"(61, 21)",107.08,,0,1,75,2,20
83,310024,"(62, 12)",109.39,,0,1,0,0,20
83,310025,"(63, 12)",111.72,,0,1,0,0,20
83,320012,"(64, 6)",114.92,,0,1,0,0,30
83,320018,"(64, 9)",112.51,,0,1,0,0,20
83,320032,"(64, 16)",108.58,,0,1,0,0,20
83,320035,"(65, 17)",110.88,,0,1,0,0,20
83,320038,"(64, 19)",106.13,,0,1,0,0,20
83,320042,"(64, 21)",108.43,,0,1,0,0,20
83,65,"(1, 32)",112.0,,0,1,0,0,20
83,6,"(0, 3)",142.27,,0,1,0,0,50
83,30,"(0, 15)",129.37,,0,1,0,0,40
83,47,"(1, 23)",120.72,,0,1,0,0,30
83,20008,"(4, 4)",152.15,,0,1,28,2,60
83,20031,"(5, 15)",130.0,,0,1,32,2,40
83,28,"(0, 14)",134.24,,0,1,0,0,40
83,10028,"(2, 14)",144.09,,0,1,0,0,50
83,30022,"(6, 11)",143.8,,0,1,0,0,50
83,30029,"(7, 14)",135.46,,0,1,0,0,50
83,30032,"(6, 16)",130.06,,7,1,26,2,40
83,40050,"(8, 25)",122.74,,0,1,0,0,30
83,50041,"(11, 20)",121.53,,0,1,0,0,30
83,50045,"(11, 22)",120.76,,0,1,0,0,30
83,60001,"(13, 0)",137.75,,0,1,0,0,50
83,10038,"(2, 19)",127.39,,0,1,0,0,40
83,10047,"(3, 23)",125.95,,0,1,0,0,40
83,50014,"(10, 7)",135.12,,0,1,32,2,50
83,60007,"(13, 3)",138.94,,0,1,0,0,50
83,60016,"(12, 8)",130.82,,0,1,26,2,40
83,60022,"(12, 11)",128.0,,0,1,0,0,40
83,60026,"(12, 13)",129.57,,0,1,0,0,40
83,70001,"(15, 0)",133.01,,0,1,28,2,40
83,70005,"(15, 2)",132.94,,0,1,28,2,40
83,70022,"(14, 11)",126.06,,0,1,0,0,40
83,70032,"(14, 16)",123.0,,0,1,0,0,30
83,70040,"(14, 20)",121.15,,0,1,0,0,30
83,70053,"(15, 26)",117.67,,0,1,28,2,30
83,80025,"(17, 12)",125.55,,7,1,28,2,40
83,80028,"(16, 14)",124.06,,0,1,0,0,30
83,90034,"(18, 17)",121.48,,0,1,0,0,30
83,90036,"(18, 18)",121.15,,0,1,54,2,30
83,100006,"(20, 3)",129.06,,0,1,0,0,40
83,100008,"(20, 4)",128.83,,0,1,0,0,40
83,110000,"(22, 0)",129.53,,7,1,0,0,40
83,110004,"(22, 2)",129.78,,0,1,0,0,40
83,110027,"(23, 13)",121.59,,0,1,0,0,30
83,110043,"(23, 21)",116.69,,0,1,0,0,30
83,120050,"(24, 25)",115.55,,0,1,0,0,30
83,130012,"(26, 6)",125.75,,0,1,0,0,40
83,130021,"(27, 10)",123.0,,0,1,0,0,30
83,130026,"(26, 13)",121.32,,0,3,51,3,30
83,130030,"(26, 15)",119.34,,0,1,26,2,30
83,130040,"(26, 20)",119.2,,7,1,27,2,30
83,130047,"(27, 23)",116.45,,0,1,0,0,30
83,140003,"(29, 1)",126.14,,0,1,0,0,40
83,140008,"(28, 4)",125.42,,0,1,34,2,40
83,140017,"(29, 8)",121.84,,0,1,0,0,30
83,140047,"(29, 23)",115.63,,0,1,0,0,30
83,150021,"(31, 10)",120.25,,0,1,0,0,30
83,150029,"(31, 14)",118.18,,0,1,0,0,30
83,160035,"(33, 17)",117.94,,7,1,0,0,30
83,170019,"(35, 9)",120.88,,0,1,0,0,30
83,170020,"(34, 10)",120.0,,0,1,0,0,30
83,170027,"(35, 13)",119.83,,0,1,26,2,30
83,180008,"(36, 4)",125.73,,7,1,28,2,40
83,290014,"(58, 7)",112.07,,0,1,0,0,20
83,290022,"(58, 11)",110.33,,0,1,33,2,20
83,290043,"(59, 21)",107.84,,0,1,0,0,20
83,300002,"(60, 1)",117.0,,0,1,27,2,30
83,300013,"(61, 6)",113.78,,0,1,0,0,20
83,33,"(1, 16)",126.29,,0,1,0,0,40
83,10002,"(2, 1)",150.74,,0,1,0,0,60
83,20013,"(5, 6)",147.15,,0,1,0,0,60
83,26,"(0, 13)",137.26,,0,1,0,0,50
83,30024,"(6, 12)",148.63,,0,1,0,0,60
83,30038,"(6, 19)",127.39,,0,1,0,0,40
83,30041,"(7, 20)",122.82,,0,1,28,2,30
83,40016,"(8, 8)",135.35,,0,1,0,0,50
83,40042,"(8, 21)",121.5,,0,3,51,3,30
83,60003,"(13, 1)",135.29,,0,1,0,0,50
83,11,"(1, 5)",141.89,,0,1,26,2,50
83,30018,"(6, 9)",147.07,,0,1,0,0,60
83,40035,"(9, 17)",126.65,,7,1,66,2,40
83,50024,"(10, 12)",134.0,,0,1,0,0,40
83,50034,"(10, 17)",126.78,,7,1,151,2,40
83,50050,"(10, 25)",118.53,,0,1,28,2,30
83,60024,"(12, 12)",131.0,,0,1,26,2,40
83,70008,"(14, 4)",140.11,,0,1,0,0,50
83,70015,"(15, 7)",132.45,,0,1,0,0,40
83,70017,"(15, 8)",128.24,,7,1,0,0,40
83,70039,"(15, 19)",121.41,,0,1,0,0,30
83,70045,"(15, 22)",118.94,,0,1,0,0,30
83,70047,"(15, 23)",118.44,,0,1,0,0,30
83,80026,"(16, 13)",126.43,,7,1,40,2,40
83,80030,"(16, 15)",123.96,,0,1,0,0,30
83,80039,"(17, 19)",126.12,,0,1,0,0,40
83,80042,"(16, 21)",120.0,,0,1,28,2,30
83,80045,"(17, 22)",117.37,,0,3,51,3,30
83,90004,"(18, 2)",132.0,,0,1,0,0,40
83,90008,"(18, 4)",130.81,,0,1,0,0,40
83,100022,"(20, 11)",124.94,,7,1,0,0,40
83,100027,"(21, 13)",122.05,,0,1,0,0,30
83,100049,"(21, 24)",118.0,,7,1,27,2,30
83,100052,"(20, 26)",114.73,,0,1,0,0,30
83,110002,"(22, 1)",130.0,,0,1,0,0,40
83,110006,"(22, 3)",129.0,,0,1,0,0,40
83,120006,"(24, 3)",128.15,,0,1,0,0,40
83,120028,"(24, 14)",121.0,,0,1,0,0,30
83,120029,"(25, 14)",122.7,,0,1,32,2,30
83,120053,"(25, 26)",116.31,,0,1,0,0,30
83,130050,"(26, 25)",115.75,,0,1,132,2,30
83,130052,"(26, 26)",118.45,,0,1,0,0,30
83,140002,"(28, 1)",126.3,,0,1,0,0,40
83,140041,"(29, 20)",115.0,,0,1,0,0,30
83,140051,"(29, 25)",115.93,,0,1,0,0,30
83,150005,"(31, 2)",125.74,,0,1,0,0,40
83,150016,"(30, 8)",119.12,,0,1,0,0,30
83,150038,"(30, 19)",115.95,,0,1,0,0,30
83,150049,"(31, 24)",113.82,,0,1,0,0,20
83,150050,"(30, 25)",114.03,,0,1,0,0,20
83,160004,"(32, 2)",125.0,,0,1,0,0,40
83,160015,"(33, 7)",122.0,,0,1,0,0,30
83,160016,"(32, 8)",123.08,,0,1,0,0,30
83,160044,"(32, 22)",114.85,,0,1,0,0,30
83,160051,"(33, 25)",112.32,,0,1,0,0,20
83,170004,"(34, 2)",123.0,,0,1,0,0,30
83,170014,"(34, 7)",123.0,,0,1,0,0,30
83,170016,"(34, 8)",123.14,,0,1,0,0,30
83,170039,"(35, 19)",115.94,,0,1,0,0,30
83,170040,"(34, 20)",115.66,,0,1,0,0,30
83,170048,"(34, 24)",111.29,,0,1,0,0,20
83,170052,"(34, 26)",112.04,,0,1,0,0,20
83,290035,"(59, 17)",109.84,,0,1,0,0,20
83,290040,"(58, 20)",107.63,,0,1,130,2,20
83,290042,"(58, 21)",108.29,,7,1,28,2,20
83,300038,"(60, 19)",109.0,,0,1,32,2,20
83,300047,"(61, 23)",106.48,,0,1,55,2,20
83,310000,"(62, 0)",118.52,,0,1,0,0,30
83,310010,"(62, 5)",115.52,,0,1,0,0,30
83,310037,"(63, 18)",107.09,,0,1,0,0,20
83,320014,"(64, 7)",116.78,,0,1,0,0,30
83,320019,"(65, 9)",112.0,,0,1,0,0,20
83,320033,"(65, 16)",109.82,,0,1,0,0,20
83,320049,"(65, 24)",105.0,,0,1,53,2,20
83,77,"(1, 38)",111.15,,0,1,0,0,20
83,99,"(1, 49)",104.07,,0,1,0,0,10
83,10003,"(3, 1)",147.45,,0,1,0,0,60
83,10008,"(2, 4)",146.7,,0,1,0,0,60
83,10050,"(2, 25)",123.21,,0,1,0,0,30
83,20022,"(4, 11)",140.69,,0,1,28,2,50
83,2,"(0, 1)",142.2,,0,1,0,0,50
83,48,"(0, 24)",125.35,,0,1,0,0,40
83,10005,"(3, 2)",144.54,,0,1,0,0,60
83,10037,"(3, 18)",128.4,,0,1,0,0,40
83,20041,"(5, 20)",124.87,,0,1,0,0,40
83,40007,"(9, 3)",140.67,,0,1,0,0,50
83,40008,"(8, 4)",144.28,,0,1,0,0,50
83,40041,"(9, 20)",121.91,,0,1,0,0,30
83,50006,"(10, 3)",137.93,,0,1,0,0,50
83,50007,"(11, 3)",136.56,,0,1,0,0,50
83,50021,"(11, 10)",129.75,,0,1,0,0,40
83,50039,"(11, 19)",122.11,,0,1,0,0,30
83,50042,"(10, 21)",122.98,,0,1,28,2,30
83,10019,"(3, 9)",144.54,,0,1,32,2,60
83,20011,"(5, 5)",152.1,,0,1,0,0,60
83,20017,"(5, 8)",152.03,,0,1,0,0,60
83,20027,"(5, 13)",136.4,,0,1,0,0,50
83,30043,"(7, 21)",122.5,,7,1,31,2,30
83,40049,"(9, 24)",119.59,,0,1,0,0,30
83,50002,"(10, 1)",141.49,,0,1,0,0,50
83,60008,"(12, 4)",137.28,,0,1,0,0,50
83,60010,"(12, 5)",139.87,,0,1,0,0,50
83,60037,"(13, 18)",123.46,,0,1,0,0,30
83,60050,"(12, 25)",119.45,,0,1,0,0,30
83,70024,"(14, 12)",126.87,,7,1,0,0,40
83,80022,"(16, 11)",127.29,,0,1,0,0,40
83,100005,"(21, 2)",129.74,,7,1,0,0,40
83,100011,"(21, 5)",127.93,,0,1,0,0,40
83,100021,"(21, 10)",123.57,,7,1,0,0,30
83,100036,"(20, 18)",121.0,,0,1,66,2,30
83,100045,"(21, 22)",116.0,,0,3,51,3,30
83,110005,"(23, 2)",130.0,,0,1,0,0,40
83,110019,"(23, 9)",121.98,,0,1,0,0,30
83,110035,"(23, 17)",118.69,,0,1,170,2,30
83,120013,"(25, 6)",126.35,,0,1,28,2,40
83,120019,"(25, 9)",123.05,,0,1,0,0,30
83,120020,"(24, 10)",122.96,,0,1,0,0,30
83,120022,"(24, 11)",122.06,,0,1,0,0,30
83,120025,"(25, 12)",121.19,,0,1,128,2,30
83,120027,"(25, 13)",121.95,,7,1,28,2,30
83,120034,"(24, 17)",119.64,,0,1,0,0,30
83,130008,"(26, 4)",126.14,,0,1,0,0,40
83,140039,"(29, 19)",114.65,,0,1,0,0,30
83,140052,"(28, 26)",115.14,,0,1,33,2,30
83,150001,"(31, 0)",129.94,,0,1,0,0,40
83,150051,"(31, 25)",113.1,,0,1,0,0,20
83,160039,"(33, 19)",116.72,,0,1,0,0,30
83,160047,"(33, 23)",112.62,,0,1,0,0,20
83,160049,"(33, 24)",111.84,,0,1,0,0,20
83,170002,"(34, 1)",125.94,,0,1,0,0,40
83,170003,"(35, 1)",124.0,,0,1,0,0,30
83,170005,"(35, 2)",123.35,,0,3,51,3,30
83,170021,"(35, 10)",120.25,,0,1,0,0,30
83,170022,"(34, 11)",118.99,,0,1,0,0,30
83,170032,"(34, 16)",117.0,,0,1,0,0,30
83,170034,"(34, 17)",118.14,,0,1,0,0,30
83,180005,"(37, 2)",124.31,,0,3,51,3,30
83,180009,"(37, 4)",125.34,,0,3,51,3,40
83,180012,"(36, 6)",125.96,,0,1,107,2,40
83,270019,"(55, 9)",116.84,,0,1,32,2,30
83,270022,"(54, 11)",113.95,,0,1,0,0,20
83,270023,"(55, 11)",113.01,,0,1,0,0,20
83,270042,"(54, 21)",109.34,,0,1,0,0,20
83,280012,"(56, 6)",112.41,,0,1,0,0,20
83,290000,"(58, 0)",117.58,,0,1,0,0,30
83,290030,"(58, 15)",110.94,,0,1,0,0,20
83,300000,"(60, 0)",117.02,,0,1,0,0,30
83,300033,"(61, 16)",109.38,,0,1,0,0,20
83,300044,"(60, 22)",106.77,,0,1,0,0,20
83,310005,"(63, 2)",116.69,,0,1,0,0,30
83,310016,"(62, 8)",114.64,,0,1,0,0,30
83,310019,"(63, 9)",114.16,,0,1,0,0,20
83,310033,"(63, 16)",105.46,,0,1,0,0,20
83,310046,"(62, 23)",107.0,,0,1,53,2,20
83,320000,"(64, 0)",120.0,,7,3,51,3,30
83,320017,"(65, 8)",114.0,,0,1,0,0,20
83,320051,"(65, 25)",106.06,,0,1,0,0,20
83,72,"(0, 36)",112.96,,0,1,0,0,20
83,1,"(1, 0)",145.62,,0,1,0,0,60
83,22,"(0, 11)",138.69,,0,1,0,0,50
83,10011,"(3, 5)",139.94,,0,1,0,0,50
83,20000,"(4, 0)",152.37,,0,1,0,0,60
83,20015,"(5, 7)",146.86,,0,1,0,0,60
83,24,"(0, 12)",138.69,,0,1,0,0,50
83,36,"(0, 18)",128.0,,7,1,0,0,40
83,20046,"(4, 23)",124.9,,7,1,0,0,40
83,30000,"(6, 0)",149.12,,0,1,0,0,60
83,30017,"(7, 8)",140.53,,0,1,0,0,50
83,30021,"(7, 10)",143.09,,0,1,26,2,50
83,40015,"(9, 7)",132.78,,0,1,0,0,40
83,50023,"(11, 11)",131.46,,0,1,26,2,40
83,50032,"(10, 16)",124.82,,7,1,34,2,40
83,50052,"(10, 26)",119.7,,0,1,28,2,30
83,5,"(1, 2)",139.15,,0,1,0,0,50
83,12,"(0, 6)",137.52,,0,1,0,0,50
83,32,"(0, 16)",130.22,,0,1,0,0,40
83,41,"(1, 20)",121.91,,0,1,0,0,30
83,10035,"(3, 17)",128.46,,0,1,66,2,40
83,30012,"(6, 6)",141.55,,0,1,0,0,50
83,30050,"(6, 25)",123.21,,0,1,28,2,30
83,50009,"(11, 4)",138.81,,0,1,0,0,50
83,50017,"(11, 8)",131.61,,0,1,0,0,40
83,60009,"(13, 4)",141.58,,0,1,0,0,50
83,60015,"(13, 7)",133.44,,0,1,0,0,40
83,60043,"(13, 21)",119.75,,0,1,0,0,30
83,70000,"(14, 0)",137.12,,0,1,0,0,50
83,70014,"(14, 7)",135.01,,0,1,0,0,50
83,80000,"(16, 0)",133.81,,0,1,0,0,40
83,80002,"(16, 1)",132.57,,0,1,0,0,40
83,90006,"(18, 3)",131.03,,0,1,0,0,40
83,90010,"(18, 5)",127.92,,0,1,0,0,40
83,90030,"(18, 15)",124.32,,0,1,0,0,30
83,90032,"(18, 16)",121.48,,0,1,0,0,30
83,90038,"(18, 19)",120.05,,0,1,0,0,30
